"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
280447,2389,0.205890838879243,269565,1348,0.197901792433091,0.564252825449979,"g1"
252402,2389,0.185301534745598,242703,1352,0.178180990591837,0.565927166178317,"g1"
227162,2389,0.166771528101519,209286,726,0.153647819750902,0.303892842193386,"g1"
204446,2389,0.150094522121847,196450,1286,0.14422423950988,0.538300544160737,"g1"
184001,2389,0.135084776248701,174001,1086,0.127743252221729,0.454583507743826,"g1"
165601,2389,0.121576372039072,154560,949,0.113470595360891,0.397237337798242,"g1"
149041,2389,0.109418808250405,135094,526,0.0991795846899858,0.220175805776476,"g1"
134137,2389,0.0984770008406045,124842,862,0.0916530542575333,0.360820426956886,"g1"
120723,2389,0.0886290805108232,109127,485,0.0801158492491456,0.203013813311009,"g1"
108651,2389,0.0797663927054617,98253,485,0.0721326760222155,0.203013813311009,"g1"
97785,2389,0.0717890926977531,88554,527,0.0650121318684546,0.22059439095856,"g1"
88007,2389,0.0646105505041792,81618,803,0.0599200508033463,0.336123901213897,"g1"
79206,2389,0.0581492752080404,71564,488,0.0525388825466279,0.204269568857262,"g1"
71285,2389,0.0523340540262753,64473,485,0.0473330078591015,0.203013813311009,"g1"
64157,2389,0.0471010156998491,57956,484,0.0425485366507233,0.202595228128924,"g1"
57741,2389,0.0423906938841434,52269,479,0.0383734119365839,0.200502302218501,"g1"
51967,2389,0.0381516979109693,47008,483,0.0345110361459935,0.20217664294684,"g1"
46770,2389,0.0343363078741516,42355,480,0.0310950250162431,0.200920887400586,"g1"
42093,2389,0.0309026770867364,38058,483,0.0279403721418529,0.20217664294684,"g1"
37884,2389,0.0278126296237836,34988,681,0.0256865242655723,0.285056508999581,"g1"
34095,2389,0.0250309261699636,30531,455,0.0224144070067505,0.190456257848472,"g1"
30686,2389,0.0225282006291686,27581,460,0.0202486574187936,0.192549183758895,"g1"
27617,2389,0.0202750869052907,24966,476,0.0183288488857402,0.199246546672248,"g1"
24855,2389,0.0182473579690408,22204,455,0.0163011199494903,0.190456257848472,"g1"
22370,2389,0.0164229892483381,20243,464,0.014861447087801,0.194223524487233,"g1"
20133,2389,0.0147806903235043,18171,460,0.0133402833094122,0.192549183758895,"g1"
18119,2389,0.0133021073844719,16402,458,0.0120415677090407,0.191712013394726,"g1"
16307,2389,0.0119718232307845,14713,458,0.010801584300885,0.191712013394726,"g1"
14677,2389,0.0107751548143879,13242,450,0.00972164611651733,0.188363331938049,"g1"
13209,2389,0.00969741908722832,11873,456,0.00871659147722476,0.190874843030557,"g1"
11888,2389,0.00872760376326522,10738,447,0.00788332850016335,0.187107576391796,"g1"
10699,2389,0.00785469655645816,9640,427,0.00707722916200174,0.178735872750105,"g1"
9629,2389,0.00706915348557207,8714,444,0.00639740403710406,0.185851820845542,"g1"
8666,2389,0.00636216472177459,7823,437,0.00574327424630079,0.18292172457095,"g1"
7800,2389,0.00572638874103875,7009,442,0.00514567419050521,0.185014650481373,"g1"
7020,2389,0.00515374986693488,6280,416,0.00461047708893889,0.174131435747175,"g1"
6318,2389,0.00463837488024139,5614,415,0.00412153158874251,0.17371285056509,"g1"
5686,2389,0.00417439056173671,5069,421,0.00372141852927249,0.176224361657597,"g1"
5117,2389,0.00375665784460196,4640,434,0.00340646714851536,0.181665969024697,"g1"
4605,2389,0.00338077181442096,4142,415,0.00304085925197212,0.17371285056509,"g1"
4145,2389,0.00304306170918021,3717,424,0.00272884448082577,0.177480117203851,"g1"
3730,2389,0.00273838846206084,3349,414,0.00245867639663318,0.173294265383005,"g1"
3357,2389,0.00246454961585476,3010,413,0.0022097987321188,0.172875680200921,"g1"
3021,2389,0.00221787440854847,2718,436,0.0019954262305312,0.182503139388866,"g1"
2719,2389,0.00199616038293389,2417,411,0.00177444635731932,0.172038509836752,"g1"
2447,2389,0.00179647092940023,2212,410,0.00162394511476637,0.171619924654667,"g1"
2202,2389,0.0016166035907394,1965,417,0.00144260947130015,0.174550020929259,"g1"
1982,2389,0.001455090062146,1774,409,0.00130238636238497,0.171201339472583,"g1"
1784,2389,0.00130972788641194,1599,413,0.00117390969191294,0.172875680200921,"g1"
1605,2389,0.00117831460632913,1435,409,0.00105350869787059,0.171201339472583,"g1"
1445,2389,0.00106085022189756,1268,409,0.000930905246620146,0.171201339472583,"g1"
1300,2389,0.000954398123506459,1171,409,0.00085969246355851,0.171201339472583,"g1"
1170,2389,0.000858958311155813,1050,404,0.00077086002283214,0.16910841356216,"g1"
1053,2389,0.000773062480040232,928,407,0.000681293429703072,0.170364169108414,"g1"
948,2389,0.000695976477757018,835,395,0.000613017256252225,0.165341146923399,"g1"
853,2389,0.000626231999500776,768,398,0.000563829045271508,0.166596902469653,"g1"
768,2389,0.000563829045271508,685,387,0.000502894395847634,0.161992465466722,"g1"
691,2389,0.000507299310263818,619,383,0.000454440337269614,0.160318124738384,"g1"
622,2389,0.000456642794477706,554,359,0.000406720431094291,0.150272080368355,"g1"
559,2389,0.000410391193107777,480,345,0.000352393153294692,0.144411887819171,"g1"
503,2389,0.00036927865855673,451,353,0.000331102733616471,0.147760569275848,"g1"
453,2389,0.000332571038421866,373,309,0.000273838846206084,0.129342821264127,"g1"
408,2389,0.000299534180300489,346,303,0.000254016731333257,0.12683131017162,"g1"
367,2389,0.0002694339317899,282,261,0.000207030977560632,0.109250732524069,"g1"
330,2389,0.000242270292890101,225,206,0.000165184290606887,0.0862285475094182,"g1"
297,2389,0.000218043263601091,228,217,0.000167386747814979,0.0908329845123483,"g1"
267,2389,0.000196018691520173,65,66,4.77199061753229e-05,0.0276266220175806,"g1"
241,2389,0.000176930729050044,75,75,5.50614302022957e-05,0.0313938886563416,"g1"
216,2389,0.000158576918982612,22,23,1.61513528593401e-05,0.00962745918794475,"g1"
195,2389,0.000143159718525969,38,39,2.78977913024965e-05,0.0163248221012976,"g1"
175,2389,0.000128476670472023,25,26,1.83538100674319e-05,0.0108832147341984,"g1"
158,2389,0.00011599607962617,12,13,8.80982883236731e-06,0.0054416073670992,"g1"
142,2389,0.000104249641183013,8,9,5.87321922157821e-06,0.00376726663876099,"g1"
128,2389,9.39715075452513e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
115,2389,8.44275263101867e-05,12,13,8.80982883236731e-06,0.0054416073670992,"g1"
103,2389,7.56176974778194e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
93,2389,6.82761734508467e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
84,2389,6.16688018265712e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
75,2389,5.50614302022957e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
68,2389,4.99223633834148e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
61,2389,4.47832965645338e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
55,2389,4.03783821483502e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
49,2389,3.59734677321665e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
44,2389,3.23027057186801e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
40,2389,2.9366096107891e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
36,2389,2.64294864971019e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
32,2389,2.34928768863128e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
29,2389,2.1290419678221e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
26,2389,1.90879624701292e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
23,2389,1.68855052620373e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
21,2389,1.54172004566428e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
19,2389,1.39488956512482e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
17,2389,1.24805908458537e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
15,2389,1.10122860404591e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
14,2389,1.02781336377619e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
12,2389,8.80982883236731e-06,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
11,2389,8.07567642967003e-06,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1225903,2389,0.899999632923799,1179335,1552,0.865811623834992,0.649644202595228,"g1"
1103313,2389,0.80999988987714,1061427,1549,0.779249182337762,0.648388447048974,"g1"
992981,2389,0.728999386982744,955160,1540,0.70123300896033,0.644621180410213,"g1"
893683,2389,0.65609952169971,859614,1520,0.631087683492216,0.636249476768522,"g1"
804315,2389,0.59048978977546,773906,1519,0.568164949361838,0.635830891586438,"g1"
723883,2389,0.531440443721712,696216,1500,0.511128649196287,0.627877773126831,"g1"
651495,2389,0.478296619595262,626583,1491,0.460007414939267,0.62411050648807,"g1"
586345,2389,0.430466590559534,563976,1473,0.414044335463599,0.616575973210548,"g1"
527711,2389,0.387420298579782,507490,1451,0.372575002844841,0.607367099204688,"g1"
474940,2389,0.348678342137044,456881,1470,0.335420283896734,0.615320217664295,"g1"
427446,2389,0.31381050792334,411168,1424,0.301859975112234,0.596065299288405,"g1"
384701,2389,0.282429163470045,369968,1437,0.271612896121106,0.601506906655504,"g1"
346231,2389,0.254186320538281,333010,1422,0.24448009162222,0.595228128924236,"g1"
311608,2389,0.228767761899693,299685,1382,0.220014462802333,0.578484721640854,"g1"
280447,2389,0.205890838879243,269705,1342,0.198004573769469,0.561741314357472,"g1"
252402,2389,0.185301534745598,228866,535,0.168022523795715,0.223943072415237,"g1"
227162,2389,0.166771528101519,218198,1318,0.16019058596374,0.551695269987442,"g1"
204446,2389,0.150094522121847,188151,724,0.138131508719895,0.303055671829217,"g1"
184001,2389,0.135084776248701,171450,894,0.125870429442448,0.374215152783591,"g1"
165601,2389,0.121576372039072,150058,544,0.110165441243948,0.227710339053997,"g1"
149041,2389,0.109418808250405,134834,537,0.0989887050652845,0.224780242779406,"g1"
134137,2389,0.0984770008406045,125114,933,0.091852743711067,0.390539974884889,"g1"
120723,2389,0.0886290805108232,109138,488,0.0801239249255753,0.204269568857262,"g1"
108651,2389,0.0797663927054617,100877,836,0.0740590919268931,0.349937212222687,"g1"
97785,2389,0.0717890926977531,90930,847,0.0667564779772633,0.354541649225617,"g1"
88007,2389,0.0646105505041792,79519,489,0.0583790649100847,0.204688154039347,"g1"
79206,2389,0.0581492752080404,71568,486,0.0525418191562386,0.203432398493093,"g1"
71285,2389,0.0523340540262753,64585,486,0.0474152329282036,0.203432398493093,"g1"
64157,2389,0.0471010156998491,58172,518,0.0427071135697059,0.216827124319799,"g1"
57741,2389,0.0423906938841434,52189,478,0.0383146797443681,0.200083717036417,"g1"
51967,2389,0.0381516979109693,48198,749,0.0353846775052033,0.313520301381331,"g1"
46770,2389,0.0343363078741516,42214,480,0.0309915095274628,0.200920887400586,"g1"
42093,2389,0.0309026770867364,38107,480,0.0279763456095851,0.200920887400586,"g1"
37884,2389,0.0278126296237836,34318,473,0.0251946421557651,0.197990791125994,"g1"
34095,2389,0.0250309261699636,30790,485,0.0226045524790491,0.203013813311009,"g1"
30686,2389,0.0225282006291686,28249,683,0.0207390712237953,0.285893679363751,"g1"
27617,2389,0.0202750869052907,24913,466,0.0182899388083972,0.195060694851402,"g1"
24855,2389,0.0182473579690408,22531,466,0.0165411877851723,0.195060694851402,"g1"
22370,2389,0.0164229892483381,20173,475,0.0148100564196121,0.198827961490163,"g1"
20133,2389,0.0147806903235043,18178,461,0.0133454223762311,0.19296776894098,"g1"
18119,2389,0.0133021073844719,16308,454,0.0119725573831872,0.190037672666388,"g1"
16307,2389,0.0119718232307845,14778,456,0.0108493042070603,0.190874843030557,"g1"
14677,2389,0.0107751548143879,13143,438,0.0096489650286503,0.183340309753035,"g1"
13209,2389,0.00969741908722832,11802,428,0.00866446665663325,0.179154457932189,"g1"
11888,2389,0.00872760376326522,10748,450,0.00789067002419032,0.188363331938049,"g1"
10699,2389,0.00785469655645816,9542,433,0.00700528222653741,0.181247383842612,"g1"
9629,2389,0.00706915348557207,8628,425,0.0063342669304721,0.177898702385936,"g1"
8666,2389,0.00636216472177459,7747,426,0.0056874786636958,0.17831728756802,"g1"
7800,2389,0.00572638874103875,7057,450,0.00518091350583468,0.188363331938049,"g1"
7020,2389,0.00515374986693488,6309,419,0.00463176750861711,0.175387191293428,"g1"
6318,2389,0.00463837488024139,5667,425,0.00416044166608546,0.177898702385936,"g1"
5686,2389,0.00417439056173671,5103,418,0.0037463797109642,0.174968606111344,"g1"
5117,2389,0.00375665784460196,4634,439,0.00340206223409918,0.183758894935119,"g1"
4605,2389,0.00338077181442096,4128,421,0.00303058111833435,0.176224361657597,"g1"
4145,2389,0.00304306170918021,3747,420,0.00275086905290669,0.175805776475513,"g1"
3730,2389,0.00273838846206084,3317,416,0.00243518351974686,0.174131435747175,"g1"
3357,2389,0.00246454961585476,3017,413,0.00221493779893768,0.172875680200921,"g1"
3021,2389,0.00221787440854847,2672,417,0.00196165522000712,0.174550020929259,"g1"
2719,2389,0.00199616038293389,2425,415,0.00178031957654089,0.17371285056509,"g1"
2447,2389,0.00179647092940023,2199,414,0.00161440113353131,0.173294265383005,"g1"
2202,2389,0.0016166035907394,1971,411,0.00144701438571633,0.172038509836752,"g1"
1982,2389,0.001455090062146,1781,412,0.00130752542920385,0.172457095018836,"g1"
1784,2389,0.00130972788641194,1595,410,0.00117097308230216,0.171619924654667,"g1"
1605,2389,0.00117831460632913,1454,409,0.00106745759352184,0.171201339472583,"g1"
1445,2389,0.00106085022189756,1308,408,0.000960271342728037,0.170782754290498,"g1"
1300,2389,0.000954398123506459,1180,409,0.000866299835182786,0.171201339472583,"g1"
1170,2389,0.000858958311155813,1052,403,0.000772328327637534,0.168689828380075,"g1"
1053,2389,0.000773062480040232,940,404,0.000690103258535439,0.16910841356216,"g1"
948,2389,0.000695976477757018,850,402,0.000624029542292685,0.168271243197991,"g1"
853,2389,0.000626231999500776,759,394,0.000557221673647232,0.164922561741314,"g1"
768,2389,0.000563829045271508,693,393,0.000508767615069212,0.16450397655923,"g1"
691,2389,0.000507299310263818,614,390,0.000450769575256127,0.163248221012976,"g1"
622,2389,0.000456642794477706,552,372,0.000405252126288896,0.155713687735454,"g1"
559,2389,0.000410391193107777,500,356,0.000367076201348638,0.149016324822101,"g1"
503,2389,0.00036927865855673,434,338,0.000318622142770618,0.141481791544579,"g1"
453,2389,0.000332571038421866,384,312,0.000281914522635754,0.130598576810381,"g1"
408,2389,0.000299534180300489,358,312,0.000262826560165625,0.130598576810381,"g1"
367,2389,0.0002694339317899,297,259,0.000218043263601091,0.1084135621599,"g1"
330,2389,0.000242270292890101,239,224,0.000175462424244649,0.0937630807869401,"g1"
297,2389,0.000218043263601091,180,176,0.00013214743248551,0.0736709920468815,"g1"
267,2389,0.000196018691520173,165,163,0.000121135146445051,0.0682293846797823,"g1"
241,2389,0.000176930729050044,113,110,8.29592215047922e-05,0.046044370029301,"g1"
216,2389,0.000158576918982612,23,23,1.68855052620373e-05,0.00962745918794475,"g1"
195,2389,0.000143159718525969,15,16,1.10122860404591e-05,0.00669736291335287,"g1"
175,2389,0.000128476670472023,30,31,2.20245720809183e-05,0.0129761406446212,"g1"
158,2389,0.00011599607962617,23,23,1.68855052620373e-05,0.00962745918794475,"g1"
142,2389,0.000104249641183013,12,13,8.80982883236731e-06,0.0054416073670992,"g1"
128,2389,9.39715075452513e-05,16,17,1.17464384431564e-05,0.00711594809543742,"g1"
115,2389,8.44275263101867e-05,9,10,6.60737162427548e-06,0.00418585182084554,"g1"
103,2389,7.56176974778194e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
93,2389,6.82761734508467e-05,8,9,5.87321922157821e-06,0.00376726663876099,"g1"
84,2389,6.16688018265712e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
75,2389,5.50614302022957e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
68,2389,4.99223633834148e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
61,2389,4.47832965645338e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
55,2389,4.03783821483502e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
49,2389,3.59734677321665e-05,8,9,5.87321922157821e-06,0.00376726663876099,"g1"
44,2389,3.23027057186801e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
40,2389,2.9366096107891e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
36,2389,2.64294864971019e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
32,2389,2.34928768863128e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
29,2389,2.1290419678221e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
26,2389,1.90879624701292e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
23,2389,1.68855052620373e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
21,2389,1.54172004566428e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
19,2389,1.39488956512482e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
17,2389,1.24805908458537e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
15,2389,1.10122860404591e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
14,2389,1.02781336377619e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
12,2389,8.80982883236731e-06,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
11,2389,8.07567642967003e-06,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1225903,2389,0.899999632923799,1179268,1556,0.865762435624011,0.651318543323566,"g1"
1103313,2389,0.80999988987714,1061348,1550,0.779191184297948,0.648807032231059,"g1"
992981,2389,0.728999386982744,955258,1539,0.701304955895794,0.644202595228129,"g1"
893683,2389,0.65609952169971,859596,1536,0.631074468748968,0.642946839681875,"g1"
804315,2389,0.59048978977546,773875,1525,0.568142190637354,0.638342402678945,"g1"
723883,2389,0.531440443721712,696509,1516,0.511343755850277,0.634575136040184,"g1"
651495,2389,0.478296619595262,626626,1485,0.460038983492583,0.621598995395563,"g1"
586345,2389,0.430466590559534,563592,1481,0.413762420940963,0.619924654667225,"g1"
527711,2389,0.387420298579782,507537,1466,0.372609508007767,0.613645876935957,"g1"
474940,2389,0.348678342137044,456705,1451,0.335291073073859,0.607367099204688,"g1"
427446,2389,0.31381050792334,411205,1446,0.301887138751133,0.605274173294265,"g1"
384701,2389,0.282429163470045,370209,1448,0.271789826850156,0.606111343658434,"g1"
346231,2389,0.254186320538281,332642,1395,0.244209923538027,0.583926329007953,"g1"
311608,2389,0.228767761899693,299576,1393,0.219934440190439,0.583089158643784,"g1"
280447,2389,0.205890838879243,269526,1374,0.197873160489386,0.575136040184178,"g1"
252402,2389,0.185301534745598,242537,1328,0.178059121292989,0.555881121808288,"g1"
227162,2389,0.166771528101519,218278,1315,0.160249318155956,0.550439514441189,"g1"
204446,2389,0.150094522121847,196399,1323,0.144186797737342,0.553788195897865,"g1"
184001,2389,0.135084776248701,171204,912,0.125689827951384,0.381749686061113,"g1"
165601,2389,0.121576372039072,152439,704,0.11191345811477,0.294683968187526,"g1"
149041,2389,0.109418808250405,134970,495,0.0990885497920513,0.207199665131854,"g1"
134137,2389,0.0984770008406045,121263,488,0.0890255228082798,0.204269568857262,"g1"
120723,2389,0.0886290805108232,109340,486,0.0802722237109201,0.203432398493093,"g1"
108651,2389,0.0797663927054617,104310,1177,0.0765794371253529,0.49267475931352,"g1"
97785,2389,0.0717890926977531,88469,490,0.0649497289142253,0.205106739221432,"g1"
88007,2389,0.0646105505041792,79604,485,0.058441467864314,0.203013813311009,"g1"
79206,2389,0.0581492752080404,73502,808,0.0539616699030552,0.33821682712432,"g1"
71285,2389,0.0523340540262753,64624,516,0.0474438648719088,0.21598995395563,"g1"
64157,2389,0.0471010156998491,57982,485,0.0425676246131935,0.203013813311009,"g1"
57741,2389,0.0423906938841434,52374,512,0.0384504979388671,0.214315613227292,"g1"
51967,2389,0.0381516979109693,47108,483,0.0345844513862633,0.20217664294684,"g1"
46770,2389,0.0343363078741516,42254,479,0.0310208756235707,0.200502302218501,"g1"
42093,2389,0.0309026770867364,37978,481,0.0278816399496371,0.201339472582671,"g1"
37884,2389,0.0278126296237836,34273,503,0.0251616052976437,0.210548346588531,"g1"
34095,2389,0.0250309261699636,30788,475,0.0226030841742437,0.198827961490163,"g1"
30686,2389,0.0225282006291686,28067,641,0.0206054554865044,0.268313101716199,"g1"
27617,2389,0.0202750869052907,24973,474,0.0183339879525591,0.198409376308079,"g1"
24855,2389,0.0182473579690408,22558,466,0.0165610099000452,0.195060694851402,"g1"
22370,2389,0.0164229892483381,20108,448,0.0147623365134368,0.18752616157388,"g1"
20133,2389,0.0147806903235043,18237,461,0.0133887373679902,0.19296776894098,"g1"
18119,2389,0.0133021073844719,16342,450,0.0119975185648789,0.188363331938049,"g1"
16307,2389,0.0119718232307845,14737,468,0.0108192039585498,0.195897865215571,"g1"
14677,2389,0.0107751548143879,13141,433,0.0096474967238449,0.181247383842612,"g1"
13209,2389,0.00969741908722832,11899,437,0.00873567943969489,0.18292172457095,"g1"
11888,2389,0.00872760376326522,10710,434,0.00786277223288783,0.181665969024697,"g1"
10699,2389,0.00785469655645816,9707,445,0.00712641737298246,0.186270406027627,"g1"
9629,2389,0.00706915348557207,8696,441,0.00638418929385551,0.184596065299288,"g1"
8666,2389,0.00636216472177459,7744,420,0.0056852762064877,0.175805776475513,"g1"
7800,2389,0.00572638874103875,7040,448,0.00516843291498882,0.18752616157388,"g1"
7020,2389,0.00515374986693488,6307,427,0.00463029920381172,0.178735872750105,"g1"
6318,2389,0.00463837488024139,5603,417,0.00411345591231284,0.174550020929259,"g1"
5686,2389,0.00417439056173671,5074,441,0.00372508929128598,0.184596065299288,"g1"
5117,2389,0.00375665784460196,4604,417,0.00338003766201826,0.174550020929259,"g1"
4605,2389,0.00338077181442096,4128,419,0.00303058111833435,0.175387191293428,"g1"
4145,2389,0.00304306170918021,3690,416,0.00270902236595295,0.174131435747175,"g1"
3730,2389,0.00273838846206084,3351,414,0.00246014470143857,0.173294265383005,"g1"
3357,2389,0.00246454961585476,3003,416,0.00220465966529992,0.174131435747175,"g1"
3021,2389,0.00221787440854847,2714,415,0.00199248962092041,0.17371285056509,"g1"
2719,2389,0.00199616038293389,2436,412,0.00178839525297056,0.172457095018836,"g1"
2447,2389,0.00179647092940023,2207,411,0.00162027435275289,0.172038509836752,"g1"
2202,2389,0.0016166035907394,1963,413,0.00144114116649475,0.172875680200921,"g1"
1982,2389,0.001455090062146,1766,412,0.00129651314316339,0.172457095018836,"g1"
1784,2389,0.00130972788641194,1597,409,0.00117244138710755,0.171201339472583,"g1"
1605,2389,0.00117831460632913,1436,408,0.00105424285027329,0.170782754290498,"g1"
1445,2389,0.00106085022189756,1284,412,0.000942651685063302,0.172457095018836,"g1"
1300,2389,0.000954398123506459,1158,406,0.000850148482323446,0.169945583926329,"g1"
1170,2389,0.000858958311155813,1031,405,0.000756911127180891,0.169526998744244,"g1"
1053,2389,0.000773062480040232,938,401,0.000688634953730045,0.167852658015906,"g1"
948,2389,0.000695976477757018,857,397,0.000629168609111565,0.166178317287568,"g1"
853,2389,0.000626231999500776,759,395,0.000557221673647232,0.165341146923399,"g1"
768,2389,0.000563829045271508,700,388,0.000513906681888093,0.162411050648807,"g1"
691,2389,0.000507299310263818,622,383,0.000456642794477706,0.160318124738384,"g1"
622,2389,0.000456642794477706,545,365,0.000400113059470015,0.152783591460862,"g1"
559,2389,0.000410391193107777,508,359,0.000372949420570216,0.150272080368355,"g1"
503,2389,0.00036927865855673,447,347,0.000328166124005682,0.14524905818334,"g1"
453,2389,0.000332571038421866,386,319,0.000283382827441149,0.133528673084973,"g1"
408,2389,0.000299534180300489,359,318,0.000263560712568322,0.133110087902888,"g1"
367,2389,0.0002694339317899,296,277,0.000217309111198394,0.115948095437422,"g1"
330,2389,0.000242270292890101,273,260,0.000200423605936356,0.108832147341984,"g1"
297,2389,0.000218043263601091,200,192,0.000146830480539455,0.0803683549602344,"g1"
267,2389,0.000196018691520173,128,126,9.39715075452513e-05,0.0527417329426538,"g1"
241,2389,0.000176930729050044,49,50,3.59734677321665e-05,0.0209292591042277,"g1"
216,2389,0.000158576918982612,78,78,5.72638874103875e-05,0.0326496442025952,"g1"
195,2389,0.000143159718525969,19,20,1.39488956512482e-05,0.00837170364169108,"g1"
175,2389,0.000128476670472023,10,11,7.34152402697276e-06,0.0046044370029301,"g1"
158,2389,0.00011599607962617,21,22,1.54172004566428e-05,0.00920887400586019,"g1"
142,2389,0.000104249641183013,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
128,2389,9.39715075452513e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
115,2389,8.44275263101867e-05,8,9,5.87321922157821e-06,0.00376726663876099,"g1"
103,2389,7.56176974778194e-05,7,8,5.13906681888093e-06,0.00334868145667643,"g1"
93,2389,6.82761734508467e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
84,2389,6.16688018265712e-05,6,7,4.40491441618366e-06,0.00293009627459188,"g1"
75,2389,5.50614302022957e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
68,2389,4.99223633834148e-05,5,6,3.67076201348638e-06,0.00251151109250733,"g1"
61,2389,4.47832965645338e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
55,2389,4.03783821483502e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
49,2389,3.59734677321665e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
44,2389,3.23027057186801e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
40,2389,2.9366096107891e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
36,2389,2.64294864971019e-05,3,4,2.20245720809183e-06,0.00167434072833822,"g1"
32,2389,2.34928768863128e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
29,2389,2.1290419678221e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
26,2389,1.90879624701292e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
23,2389,1.68855052620373e-05,4,5,2.9366096107891e-06,0.00209292591042277,"g1"
21,2389,1.54172004566428e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
19,2389,1.39488956512482e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
17,2389,1.24805908458537e-05,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
15,2389,1.10122860404591e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
14,2389,1.02781336377619e-05,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
12,2389,8.80982883236731e-06,2,3,1.46830480539455e-06,0.00125575554625366,"g1"
11,2389,8.07567642967003e-06,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
65959,480,1,49808,80,0.755135766157765,0.166666666666667,"g2"
59363,480,0.899998483906669,44812,80,0.679391743355721,0.166666666666667,"g2"
53426,480,0.809988022862687,40399,80,0.61248654467169,0.166666666666667,"g2"
48084,480,0.728998317136403,36339,80,0.550933155445049,0.166666666666667,"g2"
43275,480,0.656089388862778,32626,80,0.494640610075956,0.166666666666667,"g2"
38948,480,0.590488030443154,29383,80,0.445473703361179,0.166666666666667,"g2"
35053,480,0.531436195212177,26479,80,0.401446353037493,0.166666666666667,"g2"
31547,480,0.478281963037645,23770,80,0.360375384708683,0.166666666666667,"g2"
28393,480,0.430464379387195,21468,80,0.325474916235843,0.166666666666667,"g2"
