"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
384,2869,0.000196231035471315,264,249,0.000134908836886529,0.0867898222377135,"mm"
346,2869,0.000176812339252799,228,219,0.000116512177311093,0.0763332171488323,"mm"
311,2869,0.000158926697998903,155,149,7.92078398386817e-05,0.051934471941443,"mm"
280,2869,0.000143085130031167,87,87,4.44585939739697e-05,0.0303241547577553,"mm"
252,2869,0.00012877661702805,77,78,3.93484107585709e-05,0.027187173231091,"mm"
227,2869,0.000116001158989553,15,16,7.66527482309823e-06,0.00557685604740328,"mm"
204,2869,0.000104247737594136,11,12,5.6212015369387e-06,0.00418264203555246,"mm"
184,2869,9.40273711633383e-05,13,14,6.64323818001847e-06,0.00487974904147787,"mm"
165,2869,8.43180230540806e-05,23,24,1.17534213954173e-05,0.00836528407110491,"mm"
149,2869,7.61417299094424e-05,8,9,4.08814657231906e-06,0.00313698152666434,"mm"
134,2869,6.84764550863442e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
120,2869,6.13221985847859e-05,13,13,6.64323818001847e-06,0.00453119553851516,"mm"
108,2869,5.51899787263073e-05,6,6,3.06610992923929e-06,0.00209132101777623,"mm"
97,2869,4.95687771893686e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
88,2869,4.49696122955096e-05,5,6,2.55509160769941e-06,0.00209132101777623,"mm"
79,2869,4.03704474016507e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
71,2869,3.62823008293316e-05,5,6,2.55509160769941e-06,0.00209132101777623,"mm"
64,2869,3.27051725785525e-05,5,6,2.55509160769941e-06,0.00209132101777623,"mm"
57,2869,2.91280443277733e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
51,2869,2.6061934398534e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
46,2869,2.35068427908346e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
42,2869,2.1462769504675e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
37,2869,1.89076778969756e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
34,2869,1.7374622932356e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
30,2869,1.53305496461965e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
27,2869,1.37974946815768e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
24,2869,1.22644397169572e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
22,2869,1.12424030738774e-05,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
20,2869,1.02203664307976e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
18,2869,9.19832978771788e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
16,2869,8.17629314463812e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
14,2869,7.15425650155835e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
13,2869,6.64323818001847e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
11,2869,5.6212015369387e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
1956877,2869,1,1898628,1969,0.970233693788623,0.686301847333566,"mm"
1761189,2869,0.899999846694504,1708647,1963,0.873149922044155,0.684210526315789,"mm"
1585070,2869,0.809999810923221,1538020,1958,0.78595639889477,0.682467758800976,"mm"
1426563,2869,0.728999829830899,1384255,1935,0.70737966668319,0.674451028232834,"mm"
1283906,2869,0.656099489134984,1245736,1924,0.636593919801807,0.670616939700244,"mm"
1155516,2869,0.590489846832479,1121193,1912,0.572950164982265,0.666434297664692,"mm"
1039964,2869,0.531440657741902,1008924,1892,0.515578649041304,0.659463227605437,"mm"
935968,2869,0.47829679637504,908030,1881,0.464019966507859,0.655629139072848,"mm"
842371,2869,0.430467014533872,817420,1874,0.41771659639313,0.653189264552109,"mm"
758134,2869,0.387420364182317,735654,1859,0.3759326723141,0.647960962007668,"mm"
682320,2869,0.348678021153092,662030,1822,0.338309459409048,0.635064482398048,"mm"
614088,2869,0.313810219037783,595439,1800,0.304280238359386,0.627396305332869,"mm"
552679,2869,0.282429094930341,536241,1817,0.274028975760868,0.633321714883235,"mm"
497411,2869,0.254186134335474,449340,583,0.229620972600731,0.203206692227257,"mm"
447670,2869,0.228767572003759,434311,1728,0.221940878246308,0.602300453119554,"mm"
402903,2869,0.205890814803383,390858,1736,0.199735599120435,0.605088881143256,"mm"
362613,2869,0.185301886628541,351540,1723,0.17964338075413,0.60055768560474,"mm"
326351,2869,0.166771340252862,316320,1631,0.161645315469496,0.568490763332172,"mm"
293716,2869,0.150094257329408,284698,1626,0.145485894105761,0.566747995817358,"mm"
264345,2869,0.13508513820746,256229,1591,0.130937713509842,0.554548623213663,"mm"
237910,2869,0.121576368877553,230570,1585,0.117825494397451,0.552457302195887,"mm"
214119,2869,0.109418731989798,207330,1516,0.105949428604864,0.52840711049146,"mm"
192707,2869,0.0984768076889861,186595,1512,0.0953534637077343,0.52701289647961,"mm"
173436,2869,0.088628973614591,168019,1483,0.0858607873668095,0.516904844893691,"mm"
156093,2869,0.0797663828641248,140842,582,0.0719728424423201,0.202858138724294,"mm"
140483,2869,0.0717893868648873,135773,1406,0.0693824905704344,0.490066225165563,"mm"
126435,2869,0.064610601483895,121743,1335,0.0622129035192299,0.465318926455211,"mm"
113791,2869,0.0581492858263447,108490,1289,0.0554403777038618,0.449285465318926,"mm"
102412,2869,0.0523344083455424,92397,562,0.0472165598553205,0.19588706866504,"mm"
92171,2869,0.0471010697146525,83216,566,0.0425249006452628,0.197281282676891,"mm"
82954,2869,0.0423910138450194,78580,1130,0.0401558197066039,0.393865458347856,"mm"
74658,2869,0.0381516058495245,67481,566,0.0344840273558328,0.197281282676891,"mm"
67192,2869,0.0343363430609078,60655,591,0.0309958162930016,0.205995120250959,"mm"
60473,2869,0.0309028109584813,54572,564,0.0278872918430744,0.196584175670966,"mm"
54426,2869,0.0278126831681296,49128,564,0.0251053081006113,0.196584175670966,"mm"
48983,2869,0.025031210443988,45950,976,0.0234812918747576,0.3401882188916,"mm"
44085,2869,0.0225282427050857,39885,586,0.0203819657546182,0.204252352736145,"mm"
39676,2869,0.0202751629254164,35849,554,0.0183194958088832,0.193098640641338,"mm"
35709,2869,0.0182479532438677,32240,557,0.0164752306864458,0.194144301150227,"mm"
32138,2869,0.0164231068176487,29075,554,0.0148578576987721,0.193098640641338,"mm"
28924,2869,0.0147806939322196,26119,552,0.0133472875403002,0.192401533635413,"mm"
26031,2869,0.0133023179280047,23544,538,0.012031415362335,0.187521784593935,"mm"
23428,2869,0.0119721372370364,21162,544,0.010814169720427,0.189613105611711,"mm"
21085,2869,0.0107748213096684,19036,535,0.0097277447688332,0.186476124085047,"mm"
18977,2869,0.00969759468786234,16981,521,0.00867760211806874,0.181596375043569,"mm"
17079,2869,0.00872768191357965,15386,541,0.00786252789521263,0.188567445102823,"mm"
15371,2869,0.00785486262038953,13845,532,0.00707504866171967,0.185430463576159,"mm"
13834,2869,0.00706942746018273,12405,536,0.00633918227870224,0.18682467758801,"mm"
12450,2869,0.00636217810317153,11247,528,0.00574742306235906,0.184036249564308,"mm"
11205,2869,0.00572596029285438,10049,507,0.00513522311315428,0.176716626002091,"mm"
10085,2869,0.00515361977272971,9049,507,0.00462420479161439,0.176716626002091,"mm"
9076,2869,0.00463800228629597,8146,502,0.00416275524726388,0.174973858487278,"mm"
8169,2869,0.0041745086686593,7341,501,0.00375138549842427,0.174625304984315,"mm"
7352,2869,0.00375700669996121,6569,502,0.00335687935419549,0.174973858487278,"mm"
6616,2869,0.00338089721530786,5946,499,0.00303851493987614,0.17392819797839,"mm"
5955,2869,0.00304311410477,5327,499,0.00272219459884295,0.17392819797839,"mm"
5359,2869,0.00273854718513223,4839,513,0.00247281765793149,0.178807947019868,"mm"
4823,2869,0.00246464136478685,4343,509,0.00221935257044771,0.177413733008017,"mm"
4341,2869,0.00221833053380463,3887,493,0.00198632821582552,0.171836876960613,"mm"
3907,2869,0.00199654858225632,3502,494,0.00178958616203267,0.172185430463576,"mm"
3516,2869,0.00179674041853423,3168,493,0.00161890604263835,0.171836876960613,"mm"
3164,2869,0.00161686196935219,2862,506,0.00146253443624714,0.176368072499129,"mm"
2848,2869,0.00145538017974558,2547,496,0.00130156366496208,0.172882537469502,"mm"
2563,2869,0.00130973995810672,2310,491,0.00118045232275713,0.171139769954688,"mm"
2307,2869,0.00117891926779251,2080,485,0.00106291810880295,0.169048448936912,"mm"
2076,2869,0.0010608740355168,1877,490,0.000959181389530359,0.170791216451725,"mm"
1868,2869,0.0009545822246365,1676,489,0.000856466706900843,0.170442662948763,"mm"
1681,2869,0.000859021798508542,1484,484,0.000758351189165185,0.168699895433949,"mm"
1513,2869,0.000773170720489842,1361,483,0.00069549593561578,0.168351341930986,"mm"
1362,2869,0.00069600695393732,1232,479,0.000629574572137135,0.166957127919136,"mm"
1226,2869,0.000626508462207896,1105,483,0.00056467524530157,0.168351341930986,"mm"
1103,2869,0.00056365320865849,974,472,0.000497731845179845,0.164517253398397,"mm"
993,2869,0.000507441193289103,892,465,0.000455828342813575,0.162077378877658,"mm"
893,2869,0.000456339361135115,791,453,0.000404215492338047,0.157894736842105,"mm"
804,2869,0.000410858730518065,712,445,0.000363845044936396,0.155106308818404,"mm"
724,2869,0.000369977264794875,654,438,0.000334205982287083,0.152666434297665,"mm"
651,2869,0.000332672927322463,583,437,0.000297923681457751,0.152317880794702,"mm"
586,2869,0.000299456736422371,531,409,0.000271350728737677,0.142558382711746,"mm"
527,2869,0.000269306655451518,455,381,0.000232513336300646,0.132798884628791,"mm"
475,2869,0.000242733702731444,393,342,0.000200830200365174,0.119205298013245,"mm"
427,2869,0.00021820482329753,331,297,0.000169147064429701,0.103520390379923,"mm"
384,2869,0.000196231035471315,251,241,0.00012826559870651,0.0840013942140119,"mm"
346,2869,0.000176812339252799,65,66,3.32161909000923e-05,0.0230045311955385,"mm"
311,2869,0.000158926697998903,97,97,4.95687771893686e-05,0.0338096897873824,"mm"
280,2869,0.000143085130031167,66,67,3.37272092216322e-05,0.0233530846985012,"mm"
252,2869,0.00012877661702805,37,38,1.89076778969756e-05,0.0132450331125828,"mm"
227,2869,0.000116001158989553,29,30,1.48195313246566e-05,0.0104566050888811,"mm"
204,2869,0.000104247737594136,22,23,1.12424030738774e-05,0.00801673056814221,"mm"
184,2869,9.40273711633383e-05,23,24,1.17534213954173e-05,0.00836528407110491,"mm"
165,2869,8.43180230540806e-05,14,15,7.15425650155835e-06,0.00522830254444057,"mm"
149,2869,7.61417299094424e-05,12,13,6.13221985847859e-06,0.00453119553851516,"mm"
134,2869,6.84764550863442e-05,14,15,7.15425650155835e-06,0.00522830254444057,"mm"
120,2869,6.13221985847859e-05,8,9,4.08814657231906e-06,0.00313698152666434,"mm"
108,2869,5.51899787263073e-05,8,9,4.08814657231906e-06,0.00313698152666434,"mm"
97,2869,4.95687771893686e-05,5,6,2.55509160769941e-06,0.00209132101777623,"mm"
88,2869,4.49696122955096e-05,7,8,3.57712825077918e-06,0.00278842802370164,"mm"
79,2869,4.03704474016507e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
71,2869,3.62823008293316e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
64,2869,3.27051725785525e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
57,2869,2.91280443277733e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
51,2869,2.6061934398534e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
46,2869,2.35068427908346e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
42,2869,2.1462769504675e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
37,2869,1.89076778969756e-05,5,6,2.55509160769941e-06,0.00209132101777623,"mm"
34,2869,1.7374622932356e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
30,2869,1.53305496461965e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
27,2869,1.37974946815768e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
24,2869,1.22644397169572e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
22,2869,1.12424030738774e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
20,2869,1.02203664307976e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
18,2869,9.19832978771788e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
16,2869,8.17629314463812e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
14,2869,7.15425650155835e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
13,2869,6.64323818001847e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
11,2869,5.6212015369387e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
1956877,2869,1,1898628,1969,0.970233693788623,0.686301847333566,"mm"
1761189,2869,0.899999846694504,1708811,1956,0.873233729048888,0.681770651795051,"mm"
1585070,2869,0.809999810923221,1537876,1951,0.785882812256468,0.680027884280237,"mm"
1426563,2869,0.728999829830899,1383964,1936,0.707230960351621,0.674799581735796,"mm"
1283906,2869,0.656099489134984,1245826,1939,0.636639911450745,0.675845242244685,"mm"
1155516,2869,0.590489846832479,1121050,1904,0.572877089362285,0.66364586964099,"mm"
1039964,2869,0.531440657741902,1008768,1891,0.515498930183144,0.659114674102475,"mm"
935968,2869,0.47829679637504,907946,1885,0.46397704096885,0.657023353084699,"mm"
842371,2869,0.430467014533872,817181,1861,0.417594463014282,0.648658069013594,"mm"
758134,2869,0.387420364182317,735508,1873,0.375858063639156,0.652840711049146,"mm"
682320,2869,0.348678021153092,661804,1819,0.33819396926838,0.63401882188916,"mm"
614088,2869,0.313810219037783,595661,1763,0.304393684426768,0.614499825723249,"mm"
552679,2869,0.282429094930341,535857,1775,0.273832744725397,0.618682467758801,"mm"
497411,2869,0.254186134335474,482560,1763,0.246597001242286,0.614499825723249,"mm"
447670,2869,0.228767572003759,433858,1771,0.22170938694665,0.61728825374695,"mm"
402903,2869,0.205890814803383,390915,1732,0.199764727164763,0.603694667131405,"mm"
362613,2869,0.185301886628541,351102,1656,0.179419554729296,0.577204600906239,"mm"
326351,2869,0.166771340252862,316425,1676,0.161698972393257,0.584175670965493,"mm"
293716,2869,0.150094257329408,265287,571,0.135566517466351,0.199024050191704,"mm"
264345,2869,0.13508513820746,256091,1634,0.13086719298147,0.56953642384106,"mm"
237910,2869,0.121576368877553,226505,1354,0.115748204920391,0.471941443011502,"mm"
214119,2869,0.109418731989798,193745,616,0.0990072447067445,0.214708957825026,"mm"
192707,2869,0.0984768076889861,174023,572,0.0889289413693349,0.199372603694667,"mm"
173436,2869,0.088628973614591,156319,571,0.0798818730047928,0.199024050191704,"mm"
156093,2869,0.0797663828641248,140934,570,0.0720198561279018,0.198675496688742,"mm"
140483,2869,0.0717893868648873,134018,1359,0.0684856534161319,0.473684210526316,"mm"
126435,2869,0.064610601483895,114030,566,0.0582714192051928,0.197281282676891,"mm"
113791,2869,0.0581492858263447,102658,565,0.0524601188526412,0.196932729173928,"mm"
102412,2869,0.0523344083455424,97451,1195,0.0497992464523831,0.416521436040432,"mm"
92171,2869,0.0471010697146525,86282,947,0.0440916828191041,0.330080167305681,"mm"
82954,2869,0.0423910138450194,74905,564,0.0382778273749449,0.196584175670966,"mm"
74658,2869,0.0381516058495245,67490,569,0.0344886265207267,0.198326943185779,"mm"
67192,2869,0.0343363430609078,60503,564,0.0309181415081275,0.196584175670966,"mm"
60473,2869,0.0309028109584813,54680,564,0.0279424818218008,0.196584175670966,"mm"
54426,2869,0.0278126831681296,49189,565,0.0251364802182253,0.196932729173928,"mm"
48983,2869,0.025031210443988,46099,986,0.023557433604667,0.343673753921227,"mm"
44085,2869,0.0225282427050857,41254,920,0.0210815498368063,0.320669222725688,"mm"
39676,2869,0.0202751629254164,35804,560,0.0182964999844139,0.195189961659115,"mm"
35709,2869,0.0182479532438677,32218,550,0.0164639882833719,0.191704426629488,"mm"
32138,2869,0.0164231068176487,29033,550,0.0148363949292674,0.191704426629488,"mm"
28924,2869,0.0147806939322196,26096,543,0.0133355341189048,0.189264552108749,"mm"
26031,2869,0.0133023179280047,23519,552,0.0120186399042965,0.192401533635413,"mm"
23428,2869,0.0119721372370364,21123,536,0.0107942400058869,0.18682467758801,"mm"
21085,2869,0.0107748213096684,19027,536,0.00972314560393934,0.18682467758801,"mm"
18977,2869,0.00969759468786234,17084,544,0.00873023700518735,0.189613105611711,"mm"
17079,2869,0.00872768191357965,15389,539,0.00786406095017725,0.187870338096898,"mm"
15371,2869,0.00785486262038953,13886,536,0.0070960004129028,0.18682467758801,"mm"
13834,2869,0.00706942746018273,12380,510,0.00632640682066374,0.177762286510979,"mm"
12450,2869,0.00636217810317153,11207,526,0.00572698232949746,0.183339142558383,"mm"
11205,2869,0.00572596029285438,10083,506,0.00515259773608663,0.176368072499129,"mm"
10085,2869,0.00515361977272971,9054,501,0.00462675988322209,0.174625304984315,"mm"
9076,2869,0.00463800228629597,8170,523,0.00417501968698084,0.182293482049495,"mm"
8169,2869,0.0041745086686593,7361,502,0.00376160586485507,0.174973858487278,"mm"
7352,2869,0.00375700669996121,6530,498,0.00333694963965543,0.173579644475427,"mm"
6616,2869,0.00338089721530786,5961,506,0.00304618021469924,0.176368072499129,"mm"
5955,2869,0.00304311410477,5344,499,0.00273088191030913,0.17392819797839,"mm"
5359,2869,0.00273854718513223,4806,514,0.00245595405332067,0.17915650052283,"mm"
4823,2869,0.00246464136478685,4329,495,0.00221219831394615,0.172533983966539,"mm"
4341,2869,0.00221833053380463,3892,494,0.00198888330743322,0.172185430463576,"mm"
3907,2869,0.00199654858225632,3519,495,0.00179827347349885,0.172533983966539,"mm"
3516,2869,0.00179674041853423,3141,492,0.00160510854795677,0.171488323457651,"mm"
3164,2869,0.00161686196935219,2876,500,0.0014696886927487,0.174276751481352,"mm"
2848,2869,0.00145538017974558,2553,494,0.00130462977489132,0.172185430463576,"mm"
2563,2869,0.00130973995810672,2286,492,0.00116818788304017,0.171488323457651,"mm"
2307,2869,0.00117891926779251,2071,496,0.0010583189439091,0.172882537469502,"mm"
2076,2869,0.0010608740355168,1881,486,0.000961225462816518,0.169397002439875,"mm"
1868,2869,0.0009545822246365,1686,487,0.000861576890116241,0.169745555942837,"mm"
1681,2869,0.000859021798508542,1519,487,0.000776236830419081,0.169745555942837,"mm"
1513,2869,0.000773170720489842,1358,486,0.00069396288065116,0.169397002439875,"mm"
1362,2869,0.00069600695393732,1221,481,0.000623953370600196,0.167654234925061,"mm"
1226,2869,0.000626508462207896,1096,480,0.000560076080407711,0.167305681422098,"mm"
1103,2869,0.00056365320865849,982,474,0.000501819991752164,0.165214360404322,"mm"
993,2869,0.000507441193289103,886,467,0.000452762232884336,0.162774485883583,"mm"
893,2869,0.000456339361135115,798,462,0.000407792620588826,0.16103171836877,"mm"
804,2869,0.000410858730518065,705,442,0.000360267916685617,0.154060648309516,"mm"
724,2869,0.000369977264794875,633,434,0.000323474597534745,0.151272220285814,"mm"
651,2869,0.000332672927322463,566,416,0.000289236369991573,0.144998257232485,"mm"
586,2869,0.000299456736422371,511,408,0.00026113036230688,0.142209829208784,"mm"
527,2869,0.000269306655451518,458,386,0.000234046391265266,0.134541652143604,"mm"
475,2869,0.000242733702731444,394,346,0.000201341218686714,0.120599512025096,"mm"
427,2869,0.00021820482329753,318,292,0.000162503826249683,0.10177762286511,"mm"
384,2869,0.000196231035471315,184,178,9.40273711633383e-05,0.0620425235273614,"mm"
346,2869,0.000176812339252799,181,177,9.24943161987187e-05,0.0616939700243987,"mm"
311,2869,0.000158926697998903,167,167,8.53400596971603e-05,0.0582084349947717,"mm"
280,2869,0.000143085130031167,26,27,1.32864763600369e-05,0.00941094457999303,"mm"
252,2869,0.00012877661702805,21,20,1.07313847523375e-05,0.0069710700592541,"mm"
227,2869,0.000116001158989553,23,24,1.17534213954173e-05,0.00836528407110491,"mm"
204,2869,0.000104247737594136,27,28,1.37974946815768e-05,0.00975949808295573,"mm"
184,2869,9.40273711633383e-05,11,12,5.6212015369387e-06,0.00418264203555246,"mm"
165,2869,8.43180230540806e-05,9,10,4.59916489385894e-06,0.00348553502962705,"mm"
149,2869,7.61417299094424e-05,12,13,6.13221985847859e-06,0.00453119553851516,"mm"
134,2869,6.84764550863442e-05,8,9,4.08814657231906e-06,0.00313698152666434,"mm"
120,2869,6.13221985847859e-05,9,10,4.59916489385894e-06,0.00348553502962705,"mm"
108,2869,5.51899787263073e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
97,2869,4.95687771893686e-05,6,7,3.06610992923929e-06,0.00243987452073893,"mm"
88,2869,4.49696122955096e-05,6,7,3.06610992923929e-06,0.00243987452073893,"mm"
79,2869,4.03704474016507e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
71,2869,3.62823008293316e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
64,2869,3.27051725785525e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
57,2869,2.91280443277733e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
51,2869,2.6061934398534e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
46,2869,2.35068427908346e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
42,2869,2.1462769504675e-05,4,5,2.04407328615953e-06,0.00174276751481352,"mm"
37,2869,1.89076778969756e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
34,2869,1.7374622932356e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
30,2869,1.53305496461965e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
27,2869,1.37974946815768e-05,3,4,1.53305496461965e-06,0.00139421401185082,"mm"
24,2869,1.22644397169572e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
22,2869,1.12424030738774e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
20,2869,1.02203664307976e-05,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
18,2869,9.19832978771788e-06,2,3,1.02203664307976e-06,0.00104566050888811,"mm"
16,2869,8.17629314463812e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
14,2869,7.15425650155835e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
13,2869,6.64323818001847e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
11,2869,5.6212015369387e-06,1,2,5.11018321539882e-07,0.00069710700592541,"mm"
1956877,2869,1,1898628,1969,0.970233693788623,0.686301847333566,"mm"
1761189,2869,0.899999846694504,1708872,1961,0.873264901166502,0.683513419309864,"mm"
1585070,2869,0.809999810923221,1537768,1938,0.785827622277741,0.675496688741722,"mm"
1426563,2869,0.728999829830899,1384271,1941,0.707387842976334,0.67654234925061,"mm"
1283906,2869,0.656099489134984,1245595,1916,0.63652186621847,0.667828511676542,"mm"
1155516,2869,0.590489846832479,1121088,1905,0.572896508058503,0.663994423143953,"mm"
1039964,2869,0.531440657741902,1008896,1890,0.515564340528301,0.658766120599512,"mm"
935968,2869,0.47829679637504,908453,1890,0.464236127257871,0.658766120599512,"mm"
842371,2869,0.430467014533872,817247,1873,0.417628190223504,0.652840711049146,"mm"
758134,2869,0.387420364182317,735497,1846,0.375852442437619,0.643429766469153,"mm"
682320,2869,0.348678021153092,662051,1823,0.338320190793801,0.635413035901011,"mm"
614088,2869,0.313810219037783,595780,1822,0.304454495607031,0.635064482398048,"mm"
552679,2869,0.282429094930341,536072,1802,0.273942613664528,0.628093412338794,"mm"
497411,2869,0.254186134335474,482255,1775,0.246441140654216,0.618682467758801,"mm"
447670,2869,0.228767572003759,434349,1748,0.221960296942526,0.609271523178808,"mm"
402903,2869,0.205890814803383,390429,1755,0.199516372260495,0.611711397699547,"mm"
362613,2869,0.185301886628541,351743,1674,0.179747117473403,0.583478563959568,"mm"
326351,2869,0.166771340252862,316626,1710,0.161801687075887,0.596026490066225,"mm"
293716,2869,0.150094257329408,284888,1660,0.145582987586854,0.57859881491809,"mm"
264345,2869,0.13508513820746,256172,1621,0.130908585465515,0.565005228302544,"mm"
237910,2869,0.121576368877553,230710,1565,0.117897036962466,0.545486232136633,"mm"
214119,2869,0.109418731989798,207694,1587,0.106135439273904,0.553154409201812,"mm"
192707,2869,0.0984768076889861,186830,1550,0.0954735530132962,0.540257929592192,"mm"
173436,2869,0.088628973614591,165607,1448,0.0846282111752553,0.504705472289997,"mm"
156093,2869,0.0797663828641248,140817,575,0.0719600669842816,0.200418264203555,"mm"
140483,2869,0.0717893868648873,126791,566,0.0647925240063632,0.197281282676891,"mm"
126435,2869,0.064610601483895,118697,1090,0.0606563417118194,0.379923318229348,"mm"
113791,2869,0.0581492858263447,102766,571,0.0525153088313675,0.199024050191704,"mm"
102412,2869,0.0523344083455424,97711,1276,0.0499321112159834,0.444754269780411,"mm"
92171,2869,0.0471010697146525,83182,568,0.0425075260223305,0.197978389682816,"mm"
82954,2869,0.0423910138450194,74925,572,0.0382880477413757,0.199372603694667,"mm"
74658,2869,0.0381516058495245,67384,568,0.0344344585786434,0.197978389682816,"mm"
67192,2869,0.0343363430609078,60478,566,0.030905366050089,0.197281282676891,"mm"
60473,2869,0.0309028109584813,54654,559,0.0279291953454407,0.194841408156152,"mm"
54426,2869,0.0278126831681296,49070,560,0.025075669037962,0.195189961659115,"mm"
48983,2869,0.025031210443988,43973,571,0.0224710086530732,0.199024050191704,"mm"
44085,2869,0.0225282427050857,39812,557,0.0203446614171458,0.194144301150227,"mm"
39676,2869,0.0202751629254164,35846,555,0.0183179627539186,0.193447194144301,"mm"
35709,2869,0.0182479532438677,32231,557,0.0164706315215519,0.194144301150227,"mm"
32138,2869,0.0164231068176487,28928,553,0.0147827380055057,0.192750087138376,"mm"
28924,2869,0.0147806939322196,26139,548,0.013357507906731,0.191007319623562,"mm"
26031,2869,0.0133023179280047,23549,539,0.0120339704539427,0.187870338096898,"mm"
23428,2869,0.0119721372370364,21082,548,0.0107732882547038,0.191007319623562,"mm"
21085,2869,0.0107748213096684,18960,536,0.00968890737639617,0.18682467758801,"mm"
18977,2869,0.00969759468786234,17121,531,0.00874914468308432,0.185081910073196,"mm"
17079,2869,0.00872768191357965,15378,542,0.00785843974864031,0.188915998605786,"mm"
15371,2869,0.00785486262038953,13851,511,0.00707811477164891,0.178110840013942,"mm"
13834,2869,0.00706942746018273,12496,538,0.00638568494596237,0.187521784593935,"mm"
12450,2869,0.00636217810317153,11215,531,0.00573107047606978,0.185081910073196,"mm"
11205,2869,0.00572596029285438,10175,526,0.0051996114216683,0.183339142558383,"mm"
10085,2869,0.00515361977272971,9136,524,0.00466866338558836,0.182642035552457,"mm"
9076,2869,0.00463800228629597,8180,525,0.00418012987019624,0.18299058905542,"mm"
8169,2869,0.0041745086686593,7381,518,0.00377182623128587,0.180550714534681,"mm"
7352,2869,0.00375700669996121,6614,520,0.00337987517866478,0.181247821540606,"mm"
6616,2869,0.00338089721530786,5942,518,0.00303647086658998,0.180550714534681,"mm"
5955,2869,0.00304311410477,5355,498,0.00273650311184607,0.173579644475427,"mm"
5359,2869,0.00273854718513223,4845,517,0.00247588376786073,0.180202161031718,"mm"
4823,2869,0.00246464136478685,4360,518,0.00222803988191389,0.180550714534681,"mm"
4341,2869,0.00221833053380463,3936,511,0.00201136811358098,0.178110840013942,"mm"
3907,2869,0.00199654858225632,3525,493,0.00180133958342808,0.171836876960613,"mm"
3516,2869,0.00179674041853423,3198,498,0.00163423659228454,0.173579644475427,"mm"
3164,2869,0.00161686196935219,2820,492,0.00144107166674247,0.171488323457651,"mm"
2848,2869,0.00145538017974558,2581,491,0.00131893828789444,0.171139769954688,"mm"
2563,2869,0.00130973995810672,2295,490,0.00117278704793403,0.170791216451725,"mm"
