"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
32392,358,0.00356361571238381,29834,70,0.0219027027820705,0.0293009627459188,"g1"
17554,322,0.00173700888705619,15547,59,0.0114138674047345,0.0246965257429887,"g1"
17800,290,0.00158631004718432,16101,50,0.0118205878358288,0.0209292591042277,"g1"
14959,261,0.0011998118424858,13719,49,0.0100718368126039,0.0205106739221432,"g1"
13113,235,0.00094697823662361,11255,45,0.00826288529235784,0.0188363331938049,"g1"
12591,211,0.000816418343406553,11637,44,0.0085433315101882,0.0184177480117204,"g1"
8080,190,0.00047177512290534,7369,38,0.00540996905547623,0.0159062369192131,"g1"
6865,171,0.000360750321394882,6234,34,0.00457670607841482,0.0142318961908748,"g1"
2639,154,0.000124890724726073,2187,19,0.00160559130469894,0.00795311845960653,"g1"
4045,138,0.000171540901092359,3521,28,0.00258495060989711,0.0117203850983675,"g1"
2440,125,9.37281217340599e-05,1967,17,0.00144407777610554,0.00711594809543742,"g1"
3363,112,0.000115748391540538,3137,22,0.00230303608726135,0.00920887400586019,"g1"
2968,101,9.21203003146743e-05,2880,22,0.00211435891976815,0.00920887400586019,"g1"
477,91,1.33392019020011e-05,209,5,0.000153437852163731,0.00209292591042277,"g1"
1426,82,3.59338253462528e-05,1084,16,0.000795821204523847,0.00669736291335287,"g1"
2587,73,5.80349164511441e-05,2533,17,0.0018596080360322,0.00711594809543742,"g1"
470,66,9.53261093832964e-06,193,6,0.000141691413720574,0.00251151109250733,"g1"
701,59,1.27098406124557e-05,635,10,0.00046618677571277,0.00418585182084554,"g1"
697,53,1.1352165721239e-05,650,10,0.000477199061753229,0.00418585182084554,"g1"
696,48,1.02664560357098e-05,622,10,0.000456642794477706,0.00418585182084554,"g1"
215,43,2.84103765715208e-06,191,6,0.00014022310891518,0.00251151109250733,"g1"
282,39,3.37974387813505e-06,228,6,0.000167386747814979,0.00251151109250733,"g1"
264,35,2.83950113056627e-06,241,7,0.000176930729050044,0.00293009627459188,"g1"
114,31,1.08601699084645e-06,76,4,5.5795582604993e-05,0.00167434072833822,"g1"
190,28,1.63486428729573e-06,186,6,0.000136552346901693,0.00251151109250733,"g1"
66,25,5.07053773315406e-07,32,3,2.34928768863128e-05,0.00125575554625366,"g1"
113,23,7.98686519301055e-07,113,4,8.29592215047922e-05,0.00167434072833822,"g1"
85,20,5.22419039173449e-07,75,4,5.50614302022957e-05,0.00167434072833822,"g1"
175,18,9.68011749056684e-07,175,6,0.000128476670472023,0.00251151109250733,"g1"
82,16,4.03184576115038e-07,79,4,5.79980398130848e-05,0.00167434072833822,"g1"
17,15,7.83628558760173e-08,14,2,1.02781336377619e-05,0.000837170364169108,"g1"
130,13,5.1934598600184e-07,124,5,9.10348979344622e-05,0.00209292591042277,"g1"
7,12,2.58136466415116e-08,7,2,5.13906681888093e-06,0.000837170364169108,"g1"
7,11,2.36625094213856e-08,6,2,4.40491441618366e-06,0.000837170364169108,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1121598,2150,0.741047012601502,1079069,1375,0.792201099026147,0.575554625366262,"g1"
852183,1935,0.506738510327057,812599,1191,0.596571508279404,0.498534951862704,"g1"
681032,1741,0.364364758031396,649309,1107,0.476691762442966,0.463373796567602,"g1"
581997,1567,0.280259160776498,522836,327,0.383841305616633,0.136877354541649,"g1"
484549,1410,0.209955322616213,455320,723,0.334274271996124,0.302637086647133,"g1"
391536,1269,0.152687469123402,364689,482,0.267737305587267,0.201758057764755,"g1"
314242,1142,0.110280927196748,294253,494,0.216026546950882,0.20678107994977,"g1"
248130,1028,0.0783867150608417,221683,218,0.16274910708714,0.0912515696944328,"g1"
200666,925,0.0570407991153946,181480,180,0.133233978041502,0.0753453327752198,"g1"
146565,832,0.037473449569654,127130,151,0.0933327949549047,0.0632063624947677,"g1"
131144,749,0.0301856351367934,120168,156,0.0882216259273263,0.0652992884051905,"g1"
144319,674,0.0298918973493852,135502,144,0.0994791188702863,0.0602762662201758,"g1"
90288,607,0.0168418113628221,83117,124,0.0610205452549895,0.0519045625784847,"g1"
93991,546,0.0157706279996351,86634,124,0.0636025592552758,0.0519045625784847,"g1"
65106,491,0.00982364320972555,60151,96,0.0441600011746438,0.0401841774801172,"g1"
47259,442,0.00641914035679748,41896,85,0.0307580490634051,0.0355797404771871,"g1"
35978,398,0.00440037981892363,32497,66,0.0238577506304534,0.0276266220175806,"g1"
23445,358,0.00257930879157935,20768,63,0.015246877099217,0.0263708664713269,"g1"
20983,322,0.00207631636533554,18119,63,0.0133021073844719,0.0263708664713269,"g1"
16975,290,0.00151278725005359,15121,53,0.0111011184811855,0.0221850146504814,"g1"
16178,261,0.00129758379488838,14830,46,0.0108874801320006,0.0192549183758895,"g1"
19286,235,0.00139277223148959,18305,59,0.0134386597313736,0.0246965257429887,"g1"
5602,211,0.000363241645601105,4300,26,0.00315685533159829,0.0108832147341984,"g1"
9070,190,0.000529579253063297,8132,39,0.00597012733873425,0.0163248221012976,"g1"
7440,171,0.000390966116704723,6887,31,0.00505610759737614,0.0129761406446212,"g1"
4027,154,0.00019057785087984,3766,25,0.00276481794855794,0.0104646295521139,"g1"
6610,138,0.000280317764207786,6137,31,0.00450549329535318,0.0129761406446212,"g1"
2941,125,0.000112973117221258,2653,26,0.00194770632435587,0.0108832147341984,"g1"
1974,112,6.79415179604585e-05,1127,13,0.00082738975783983,0.0054416073670992,"g1"
3177,101,9.86072082546228e-05,3069,23,0.00225311372387794,0.00962745918794475,"g1"
2510,91,7.01916074927102e-05,2403,19,0.00176416822368155,0.00795311845960653,"g1"
1317,82,3.31871304214691e-05,1246,13,0.000914753893760806,0.0054416073670992,"g1"
759,73,1.70268657079313e-05,650,14,0.000477199061753229,0.00586019254918376,"g1"
560,66,1.13580045222651e-05,528,11,0.000387632468624162,0.0046044370029301,"g1"
618,59,1.1204966474319e-05,577,9,0.000423605936356328,0.00376726663876099,"g1"
752,53,1.22479607207629e-05,705,11,0.00051757744390158,0.0046044370029301,"g1"
489,48,7.21307040439952e-06,404,10,0.000296597570689699,0.00418585182084554,"g1"
455,43,6.01242853025207e-06,442,9,0.000324495361992196,0.00376726663876099,"g1"
28,39,3.35577406339651e-07,20,3,1.46830480539455e-05,0.00125575554625366,"g1"
404,35,4.34529718465445e-06,395,8,0.000289990199065424,0.00334868145667643,"g1"
159,31,1.51470790828584e-06,127,5,9.3237355142554e-05,0.00209292591042277,"g1"
89,28,7.65804850364844e-07,80,3,5.87321922157821e-05,0.00125575554625366,"g1"
133,25,1.02179017955983e-06,64,3,4.69857537726257e-05,0.00125575554625366,"g1"
45,23,3.18061003261482e-07,32,3,2.34928768863128e-05,0.00125575554625366,"g1"
81,20,4.97834613800581e-07,79,4,5.79980398130848e-05,0.00167434072833822,"g1"
39,18,2.15728332646918e-07,32,3,2.34928768863128e-05,0.00125575554625366,"g1"
11,16,5.408573582031e-08,11,2,8.07567642967003e-06,0.000837170364169108,"g1"
1,15,4.60957975741278e-09,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
0,13,0,0,1,0,0.000418585182084554,"g1"
0,12,0,0,1,0,0.000418585182084554,"g1"
0,11,0,0,1,0,0.000418585182084554,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1071476,2150,0.707931084822019,1026462,1350,0.753579543577451,0.565089995814148,"g1"
941151,1935,0.559642067176675,872434,897,0.640499517294795,0.375470908329845,"g1"
737788,1741,0.394730271262537,697141,877,0.511807740168782,0.367099204688154,"g1"
566768,1567,0.272925674934706,513502,320,0.376988727089857,0.133947258267057,"g1"
440144,1410,0.190714614038189,409248,740,0.300450402499055,0.30975303474257,"g1"
381088,1269,0.148613057888161,349358,519,0.256482015101515,0.217245709501884,"g1"
291534,1142,0.102311720996482,255537,232,0.187603102528054,0.0971117622436166,"g1"
227835,1028,0.0719753243295324,205351,248,0.150758930046288,0.103809125156969,"g1"
199290,925,0.0566496609077123,178545,182,0.131079240739585,0.0761825031393889,"g1"
155366,832,0.0397236718578028,139703,152,0.102563293114018,0.0636249476768522,"g1"
118975,749,0.0273846759318001,108073,215,0.0793420526167027,0.0899958141481792,"g1"
118265,674,0.024495494287135,105447,139,0.0774141684072197,0.058183340309753,"g1"
78858,607,0.014709723999307,69849,116,0.051279811176002,0.0485558811218083,"g1"
56214,546,0.00943207415998856,48800,92,0.0358266372516271,0.038509836751779,"g1"
48326,491,0.00729176084774363,41530,87,0.0304893492840179,0.0364169108413562,"g1"
43580,442,0.00591942564906651,38213,74,0.028054165764271,0.030975303474257,"g1"
36325,398,0.00444282052705545,32885,79,0.0241426017626999,0.0330682293846798,"g1"
24557,358,0.00270164580911982,21494,68,0.0157798717435752,0.0284637923817497,"g1"
18319,322,0.00181270740583243,15352,53,0.0112707076862086,0.0221850146504814,"g1"
15417,290,0.00137394056165397,13480,51,0.00989637438835928,0.0213478442863123,"g1"
12650,261,0.00101461460040413,10319,44,0.00757571864343319,0.0184177480117204,"g1"
11201,235,0.000808899811516896,9772,39,0.00717413727915778,0.0163248221012976,"g1"
13155,211,0.000852988905369963,12208,47,0.00896253253212835,0.019673503557974,"g1"
6909,190,0.000403402762890222,6373,32,0.00467875326238974,0.0133947258267057,"g1"
5618,171,0.000295221457479453,4860,31,0.00356798067710876,0.0129761406446212,"g1"
5078,154,0.000240316445683592,4279,24,0.00314143813114164,0.0100460443700293,"g1"
5447,138,0.000230997104635372,4962,28,0.00364286422218388,0.0117203850983675,"g1"
5269,125,0.000202398964515066,4867,27,0.00357311974392764,0.011301799916283,"g1"
1963,112,6.75629178097163e-05,1646,16,0.00120841485483972,0.00669736291335287,"g1"
2230,101,6.92143765841387e-05,2071,19,0.00152042962598606,0.00795311845960653,"g1"
850,91,2.37700662823919e-05,797,9,0.000585119464949729,0.00376726663876099,"g1"
2420,82,6.09816671373995e-05,2081,17,0.00152777115001303,0.00711594809543742,"g1"
505,73,1.13288105171348e-05,467,9,0.000342849172059628,0.00376726663876099,"g1"
582,66,1.18042118427827e-05,380,7,0.000278977913024965,0.00293009627459188,"g1"
1181,59,2.1412727194451e-05,1051,13,0.000771594175234837,0.0054416073670992,"g1"
915,53,1.49027713557155e-05,878,11,0.000644585809568208,0.0046044370029301,"g1"
615,48,9.07165296258836e-06,606,9,0.000444896356034549,0.00376726663876099,"g1"
290,43,3.83209730499583e-06,270,7,0.000198221148728265,0.00293009627459188,"g1"
85,39,1.01871712638823e-06,68,4,4.99223633834148e-05,0.00167434072833822,"g1"
446,35,4.7970360008809e-06,336,7,0.000246675207306285,0.00293009627459188,"g1"
141,31,1.34323154131008e-06,135,5,9.91105743641323e-05,0.00209292591042277,"g1"
246,28,2.11671902460395e-06,243,6,0.000178399033855438,0.00251151109250733,"g1"
386,25,2.96549631060222e-06,381,8,0.000279712065427662,0.00334868145667643,"g1"
356,23,2.51621593691306e-06,343,9,0.000251814274125166,0.00376726663876099,"g1"
346,20,2.1265527947531e-06,346,7,0.000254016731333257,0.00293009627459188,"g1"
87,18,4.81240126673895e-07,84,4,6.16688018265712e-05,0.00167434072833822,"g1"
38,16,1.86841632833798e-07,35,3,2.56953340944047e-05,0.00125575554625366,"g1"
11,15,5.07053773315406e-08,10,2,7.34152402697276e-06,0.000837170364169108,"g1"
27,13,1.07864166323459e-07,27,3,1.98221148728264e-05,0.00125575554625366,"g1"
35,12,1.29068233207558e-07,32,2,2.34928768863128e-05,0.000837170364169108,"g1"
109,11,3.68459075275862e-07,109,4,8.00226118940031e-05,0.00167434072833822,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1153919,2150,0.762401705186807,1108600,1329,0.8138813536302,0.556299706990373,"g1"
893383,1935,0.531237504821755,859277,1180,0.630840274132507,0.493930514859774,"g1"
792194,1741,0.423838490884311,767112,1077,0.563177117937913,0.450816241105065,"g1"
599325,1567,0.288603414678039,537950,303,0.394937285031,0.12683131017162,"g1"
502715,1410,0.21782665944829,457260,295,0.335698527657356,0.123482628714943,"g1"
352223,1269,0.137356560921734,318242,240,0.233638128939186,0.100460443700293,"g1"
298863,1142,0.104883779841019,268617,215,0.197205815955334,0.0899958141481792,"g1"
261470,1028,0.0826009526738334,237771,216,0.174560150941734,0.0904143993302637,"g1"
243442,925,0.0692001944437518,224463,202,0.164790050766639,0.0845542067810799,"g1"
174246,832,0.0445508729486162,162248,257,0.119114759032828,0.10757639179573,"g1"
112236,749,0.0258335489630722,97799,139,0.0717993708313909,0.058183340309753,"g1"
105965,674,0.0219478717468081,93331,128,0.0685191778961395,0.0535789033068229,"g1"
95299,607,0.017776534878008,87744,121,0.0644174684222698,0.0506488070322311,"g1"
51857,546,0.00870101878027763,41356,91,0.0303616067659485,0.0380912515696944,"g1"
50960,491,0.00768919697059586,45179,90,0.0331682714014602,0.0376726663876099,"g1"
55406,442,0.00752573881395547,51222,95,0.0376047543709599,0.0397655922980326,"g1"
39652,398,0.00484973763355272,34313,79,0.0251909713937516,0.0330682293846798,"g1"
48350,358,0.00531923992633234,45116,82,0.0331220198000903,0.0343239849309334,"g1"
18766,322,0.00185693908935266,16560,55,0.0121575637886669,0.0230221850146505,"g1"
22495,290,0.00200472160176468,20672,59,0.0151763984685581,0.0246965257429887,"g1"
13602,261,0.00109097136716972,11903,45,0.00873861604930568,0.0188363331938049,"g1"
9807,235,0.000708229662668172,8646,40,0.00634748167372065,0.0167434072833822,"g1"
13816,211,0.000895849085259705,12700,41,0.0093237355142554,0.0171619924654667,"g1"
6673,190,0.00038962319246873,5835,29,0.00428377926973861,0.0121389702804521,"g1"
5569,171,0.000292646546226962,4855,27,0.00356430991509527,0.011301799916283,"g1"
2370,154,0.000112160294657368,1733,21,0.00127228611387438,0.00879028882377564,"g1"
2860,138,0.000121287262577045,2576,25,0.00189117658934818,0.0104646295521139,"g1"
3477,125,0.000133562573471035,3093,21,0.00227073338154267,0.00879028882377564,"g1"
3793,112,0.000130548215615005,3543,24,0.00260110196275645,0.0100460443700293,"g1"
2777,101,8.61920734413243e-05,2585,21,0.00189778396097246,0.00879028882377564,"g1"
2645,91,7.39668533140313e-05,2470,18,0.00181335643466227,0.00753453327752198,"g1"
2507,82,6.3173983270025e-05,2352,20,0.00172672645114399,0.00837170364169108,"g1"
2253,73,5.05421982081282e-05,2179,17,0.00159971808547736,0.00711594809543742,"g1"
810,66,1.64285422554192e-05,633,10,0.000464718470907376,0.00418585182084554,"g1"
1311,59,2.37697589770748e-05,1272,14,0.000933841856230935,0.00586019254918376,"g1"
512,53,8.33903708647689e-06,471,9,0.000345785781670417,0.00376726663876099,"g1"
933,48,1.37623613237316e-05,900,13,0.000660737162427548,0.0054416073670992,"g1"
220,43,2.90710830034166e-06,193,6,0.000141691413720574,0.00251151109250733,"g1"
68,39,8.1497370111058e-07,36,5,2.64294864971019e-05,0.00209292591042277,"g1"
841,35,9.04553201062969e-06,824,11,0.000604941579822555,0.0046044370029301,"g1"
116,31,1.10506992051042e-06,112,5,8.22250691020949e-05,0.00209292591042277,"g1"
170,28,1.46277330968566e-06,170,6,0.000124805908458537,0.00251151109250733,"g1"
46,25,3.5340111473498e-07,41,3,3.01002485105883e-05,0.00125575554625366,"g1"
23,23,1.62564512778091e-07,23,3,1.68855052620373e-05,0.00125575554625366,"g1"
109,20,6.69925591410658e-07,102,5,7.48835450751221e-05,0.00209292591042277,"g1"
63,18,3.48484229660406e-07,63,3,4.62516013699284e-05,0.00125575554625366,"g1"
12,16,5.90026208948836e-08,12,2,8.80982883236731e-06,0.000837170364169108,"g1"
64,15,2.95013104474418e-07,61,4,4.47832965645338e-05,0.00167434072833822,"g1"
71,13,2.83642807739467e-07,71,4,5.21248205915066e-05,0.00167434072833822,"g1"
10,12,3.68766380593023e-08,10,2,7.34152402697276e-06,0.000837170364169108,"g1"
7,11,2.36625094213856e-08,7,2,5.13906681888093e-06,0.000837170364169108,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1096952,2150,0.724763241880997,1053267,1384,0.773258498731752,0.579321892005023,"g1"
848908,1935,0.504791078119044,804510,1156,0.590632949493985,0.483884470489745,"g1"
689149,1741,0.368707503660002,652599,1004,0.47910712384784,0.420259522812892,"g1"
588482,1567,0.28338199587296,528086,305,0.387695605730794,0.127668480535789,"g1"
475978,1410,0.206241504054739,426080,278,0.312807655741255,0.116366680619506,"g1"
429236,1269,0.16738935499329,395168,264,0.290113536669077,0.110506488070322,"g1"
299714,1142,0.105182432055059,271989,231,0.199681377857229,0.096693177061532,"g1"
259784,1028,0.0820683286396876,236551,209,0.173664485010443,0.0874843030556718,"g1"
185965,925,0.0528619308078815,164585,177,0.120830473197931,0.0740895772289661,"g1"
181167,832,0.0463204205518746,165983,182,0.121856818256902,0.0761825031393889,"g1"
128369,749,0.0295469087177075,115590,149,0.0848606762277781,0.0623691921305986,"g1"
89034,674,0.0184410589638589,75278,119,0.0552655245702455,0.049811636668062,"g1"
94895,607,0.0177011750096913,86295,150,0.0633536815907614,0.0627877773126831,"g1"
59469,546,0.00997822638880634,52517,102,0.0385554817324528,0.0426956885726245,"g1"
63258,491,0.00954480419870394,58286,104,0.0427908069436134,0.0435328589367936,"g1"
43535,442,0.00591331334630818,40143,85,0.0294710799014767,0.0355797404771871,"g1"
36519,398,0.00446654818520407,32180,76,0.0236250243187983,0.0318124738384261,"g1"
38303,358,0.00421391617162994,35862,80,0.0263281734655297,0.0334868145667643,"g1"
24324,322,0.00240691604014782,21853,58,0.0160434324561436,0.0242779405609041,"g1"
20906,290,0.00186311223856379,18565,53,0.0136295393560749,0.0221850146504814,"g1"
13403,261,0.0010750102363017,12213,48,0.00896620329414183,0.0200920887400586,"g1"
14156,235,0.00102230030638632,12584,44,0.00923857383554252,0.0184177480117204,"g1"
9512,211,0.00061677160531198,8901,39,0.00653469053640845,0.0163248221012976,"g1"
10912,190,0.000637129967963252,10129,39,0.00743622968692071,0.0163248221012976,"g1"
5823,171,0.000305994045372527,4662,25,0.0034226185013747,0.0104646295521139,"g1"
7724,154,0.000365538445541565,7301,33,0.00536004669209281,0.0138133110087903,"g1"
3548,138,0.000150464058609565,3056,22,0.00224356974264288,0.00920887400586019,"g1"
1529,125,5.87337287423679e-05,1163,14,0.000853819244336932,0.00586019254918376,"g1"
2985,112,0.000102738313633216,2608,20,0.0019146694662345,0.00837170364169108,"g1"
1369,101,4.24907988985139e-05,1287,16,0.000944854142271394,0.00669736291335287,"g1"
1055,91,2.95028469740276e-05,1007,13,0.000739291469516157,0.0054416073670992,"g1"
1831,82,4.61394349291647e-05,1734,15,0.00127302026627708,0.00627877773126831,"g1"
1496,73,3.35601990765024e-05,1368,16,0.00100432048688987,0.00669736291335287,"g1"
687,66,1.39338376907074e-05,536,9,0.00039350568784574,0.00376726663876099,"g1"
291,59,5.27612499033467e-06,254,10,0.000186474710285108,0.00418585182084554,"g1"
250,53,4.07179545238129e-06,182,5,0.000133615737290904,0.00209292591042277,"g1"
671,48,9.89768965511673e-06,555,8,0.000407454583496988,0.00334868145667643,"g1"
123,43,1.62533782246375e-06,60,3,4.40491441618366e-05,0.00125575554625366,"g1"
416,39,4.98572146561767e-06,376,9,0.000276041303414176,0.00376726663876099,"g1"
331,35,3.56013209930847e-06,318,7,0.000233460464057734,0.00293009627459188,"g1"
217,31,2.06724286854105e-06,202,6,0.00014829878534485,0.00251151109250733,"g1"
188,28,1.61765518953473e-06,175,6,0.000128476670472023,0.00251151109250733,"g1"
152,25,1.16776020521124e-06,144,6,0.000105717945988408,0.00251151109250733,"g1"
238,23,1.6821893061385e-06,238,5,0.000174728271841952,0.00209292591042277,"g1"
149,20,9.15769845139339e-07,136,5,9.98447267668295e-05,0.00209292591042277,"g1"
18,18,9.95669227601161e-08,18,2,1.3214743248551e-05,0.000837170364169108,"g1"
4,16,1.96675402982945e-08,4,2,2.9366096107891e-06,0.000837170364169108,"g1"
75,15,3.45718481805959e-07,75,3,5.50614302022957e-05,0.00125575554625366,"g1"
91,13,3.63542190201288e-07,91,4,6.68078686454521e-05,0.00167434072833822,"g1"
66,12,2.43385811191395e-07,66,3,4.84540585780202e-05,0.00125575554625366,"g1"
16,11,5.408573582031e-08,14,2,1.02781336377619e-05,0.000837170364169108,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1097765,2150,0.725300396210128,1046576,1315,0.768346285005304,0.550439514441189,"g1"
916824,1935,0.545176362344818,866231,1128,0.635945569940864,0.472164085391377,"g1"
691582,1741,0.370009203809614,652971,946,0.479380228541643,0.395981582251988,"g1"
613724,1567,0.295537216151278,588469,909,0.432025930262863,0.38049393051486,"g1"
530267,1410,0.229764954747056,511308,784,0.375377996718339,0.328170782754291,"g1"
373713,1269,0.145737025838018,335106,270,0.246018875058273,0.11301799916283,"g1"
314270,1142,0.110290753591569,289564,508,0.212584106334634,0.212641272498954,"g1"
263463,1028,0.0832305610368538,240140,212,0.176299357983724,0.0887400586019255,"g1"
189651,925,0.0539097036520073,164310,168,0.120628581287189,0.0703223105902051,"g1"
151122,832,0.0386385743244653,135598,158,0.0995495975009452,0.0661364587693596,"g1"
111077,749,0.0255667799829927,96401,127,0.0707730257724201,0.0531603181247384,"g1"
102911,674,0.0213153157111855,92284,131,0.0677505203305154,0.0548346588530766,"g1"
63306,607,0.0118087421377682,54007,113,0.0396493688124718,0.0473001255755546,"g1"
73653,546,0.0123581413545671,66721,104,0.0489833824603649,0.0435328589367936,"g1"
55041,491,0.00830496645326858,49468,87,0.0363170510566288,0.0364169108413562,"g1"
51574,442,0.00700524227684618,48734,97,0.035778183193049,0.0406027626622018,"g1"
38962,398,0.00476534544735401,35226,78,0.0258612525374142,0.0326496442025952,"g1"
39247,358,0.00431777061817508,35705,74,0.0262129115383062,0.030975303474257,"g1"
21639,322,0.00214122908209007,18612,52,0.0136640445190017,0.0217664294683968,"g1"
21058,290,0.00187665825694424,19879,64,0.0145942156132191,0.0267894516534115,"g1"
24232,261,0.0019435684582603,22562,63,0.0165639465096559,0.0263708664713269,"g1"
11925,235,0.000861184738178643,10603,43,0.00778421792579922,0.0179991628296358,"g1"
12306,211,0.000797938538159085,11202,42,0.00822397521501489,0.0175805776475513,"g1"
8149,190,0.000475803895613319,7815,37,0.00573740102707921,0.0154876517371285,"g1"
9546,171,0.000501634751352592,8965,39,0.00658167629018108,0.0163248221012976,"g1"
7386,154,0.000349542589172708,6956,39,0.00510676411316225,0.0163248221012976,"g1"
4910,138,0.00020822393680185,4453,27,0.00326918064921097,0.011301799916283,"g1"
4262,125,0.000163716907717444,3937,27,0.00289035800941918,0.011301799916283,"g1"
3195,112,0.000109966134692839,2936,20,0.0021554714543192,0.00837170364169108,"g1"
1685,101,5.22987554010196e-05,1485,16,0.00109021631800545,0.00669736291335287,"g1"
863,91,2.41336084725932e-05,611,12,0.000448567118048036,0.00502302218501465,"g1"
561,82,1.41366592000335e-05,406,12,0.000298065875495094,0.00502302218501465,"g1"
934,73,2.09526911346612e-05,659,13,0.000483806433377505,0.0054416073670992,"g1"
926,66,1.87812717636026e-05,911,12,0.000668812838857218,0.00502302218501465,"g1"
1518,59,2.75228788155602e-05,1481,14,0.00108727970839467,0.00586019254918376,"g1"
795,53,1.29483095385725e-05,788,11,0.000578512093325453,0.0046044370029301,"g1"
143,48,2.10934369699209e-06,112,5,8.22250691020949e-05,0.00209292591042277,"g1"
453,43,5.98600027297624e-06,445,9,0.000326697819200288,0.00376726663876099,"g1"
394,39,4.72205350349366e-06,355,6,0.000260624102957533,0.00251151109250733,"g1"
380,35,4.08716071823933e-06,372,7,0.000273104693803387,0.00293009627459188,"g1"
152,31,1.44802265446194e-06,149,5,0.000109388708001894,0.00209292591042277,"g1"
276,28,2.37485549101907e-06,215,6,0.000157842766579914,0.00251151109250733,"g1"
107,25,8.2204172340528e-07,77,4,5.65297350076902e-05,0.00167434072833822,"g1"
88,23,6.21985961933565e-07,87,4,6.3871259034663e-05,0.00167434072833822,"g1"
259,20,1.59184154289321e-06,253,8,0.000185740557882411,0.00334868145667643,"g1"
32,18,1.77007862684651e-07,27,2,1.98221148728264e-05,0.000837170364169108,"g1"
65,16,3.19597529847286e-07,65,2,4.77199061753229e-05,0.000837170364169108,"g1"
107,15,4.93225034043168e-07,107,5,7.85543070886085e-05,0.00209292591042277,"g1"
1,13,3.99496912309108e-09,1,2,7.34152402697276e-07,0.000837170364169108,"g1"
143,12,5.27335924248022e-07,132,5,9.69081171560404e-05,0.00209292591042277,"g1"
80,11,2.7042867910155e-07,80,4,5.87321922157821e-05,0.00167434072833822,"g1"
1362115,2389,1,1310329,1563,0.961981183673919,0.654248639598158,"g1"
1150465,2150,0.760119625171039,1109909,1396,0.814842359125331,0.584344914190038,"g1"
889819,1935,0.529118222870806,845752,1105,0.620910862886026,0.462536626203432,"g1"
737432,1741,0.394539804656182,699984,1036,0.51389493544965,0.433654248639598,"g1"
585167,1567,0.28178566613591,557820,897,0.409524893272594,0.375470908329845,"g1"
474290,1410,0.205510092815471,426208,272,0.312901627248801,0.113855169526999,"g1"
382610,1269,0.149206592909221,342580,245,0.251505930116033,0.102553369610716,"g1"
287182,1142,0.100784418487078,269119,462,0.197574360461488,0.193386354123064,"g1"
263054,1028,0.0831013539016429,238557,205,0.175137194730254,0.0858099623273336,"g1"
199816,925,0.0567991803097769,179236,197,0.131586540049849,0.0824612808706572,"g1"
140218,832,0.0358506611521014,119935,159,0.0880505684174978,0.0665550439514441,"g1"
130121,749,0.0299501695055411,120348,157,0.0883537733598118,0.065717873587275,"g1"
99404,674,0.0205889326015167,89139,185,0.0654416110240325,0.0774382586856425,"g1"
103523,607,0.0193105931875048,95382,132,0.0700249244740716,0.0552532440351612,"g1"
109256,546,0.0183319225535224,103740,136,0.0761609702558154,0.0569275847634994,"g1"
50552,491,0.00762763511101966,43878,94,0.0322131391255511,0.0393470071159481,"g1"
40481,442,0.0054984917324429,36740,82,0.0269727592750979,0.0343239849309334,"g1"
54147,398,0.00662258508130685,48700,87,0.0357532220113573,0.0364169108413562,"g1"
25479,358,0.002803079918987,22619,61,0.0166057931966097,0.0255336961071578,"g1"
28033,322,0.00277393016582239,25998,71,0.0190864941653238,0.0297195479280034,"g1"
13116,290,0.0011688787965657,11413,45,0.00837888137198401,0.0188363331938049,"g1"
16943,261,0.0013589419110393,16187,55,0.0118837249424608,0.0230221850146505,"g1"
8540,235,0.000616731041010114,6979,37,0.00512364961842429,0.0154876517371285,"g1"
12125,211,0.000786202240791395,11189,47,0.00821443123377982,0.019673503557974,"g1"
8145,190,0.000475570343572277,7547,35,0.00554064818315634,0.0146504813729594,"g1"
6907,171,0.000362957388182731,5618,29,0.0041244681983533,0.0121389702804521,"g1"
6907,154,0.000326873905147021,6533,32,0.0047962176468213,0.0133947258267057,"g1"
5016,138,0.000212719198981279,4455,29,0.00327064895401636,0.0121389702804521,"g1"
2354,125,9.04245895745808e-05,1841,16,0.00135157457336568,0.00669736291335287,"g1"
3368,112,0.000115920482518148,3191,22,0.00234268031700701,0.00920887400586019,"g1"
1453,101,4.50979772093065e-05,1204,14,0.00088391949284752,0.00586019254918376,"g1"
1257,91,3.51517333140784e-05,963,13,0.000706988763797477,0.0054416073670992,"g1"
636,82,1.60265869005728e-05,383,7,0.000281180370233057,0.00293009627459188,"g1"
1181,73,2.64937133083886e-05,1084,13,0.000795821204523847,0.0054416073670992,"g1"
1402,66,2.8435575607528e-05,1329,14,0.00097568854318468,0.00586019254918376,"g1"
116,59,2.10319759064887e-06,109,5,8.00226118940031e-05,0.00209292591042277,"g1"
771,53,1.25574171751439e-05,685,12,0.000502894395847634,0.00502302218501465,"g1"
658,48,9.70593113720836e-06,637,12,0.000467655080518165,0.00502302218501465,"g1"
