"Size","Order","Completeness","SizeLcc","OrderLcc","RelativeSizeLcc","RelativeOrderLcc","Entity"
1828,9760,0.000196625738825516,967,770,0.000104013725078925,0.0788934426229508,"proteins"
1645,9760,0.000176941652280073,838,673,9.01380575141042e-05,0.0689549180327869,"proteins"
1480,9760,0.000159193705394838,546,464,5.87295696929605e-05,0.0475409836065574,"proteins"
1332,9760,0.000143274334855354,367,346,3.94757364053416e-05,0.0354508196721312,"proteins"
1199,9760,0.00012896841403271,284,248,3.05479813054959e-05,0.0254098360655738,"proteins"
1079,9760,0.000116060816297993,192,175,2.06521563755466e-05,0.0179303278688525,"proteins"
971,9760,0.000104443978336748,269,240,2.89345315886564e-05,0.0245901639344262,"proteins"
874,9760,9.40103368345192e-05,101,96,1.08638947600531e-05,0.00983606557377049,"proteins"
786,9760,8.45447651623937e-05,74,67,7.9596852697419e-06,0.00686475409836066,"proteins"
708,9760,7.61548266348279e-05,52,51,5.59329235171053e-06,0.00522540983606557,"proteins"
637,9760,6.85178313084539e-05,35,34,3.76471600595901e-06,0.00348360655737705,"proteins"
573,9760,6.16337791832717e-05,31,32,3.33446274813512e-06,0.00327868852459016,"proteins"
516,9760,5.55026702592814e-05,19,20,2.04370297466346e-06,0.00204918032786885,"proteins"
464,9760,4.99093779075708e-05,14,14,1.5058864023836e-06,0.0014344262295082,"proteins"
418,9760,4.49614654425961e-05,18,19,1.93613966020749e-06,0.00194672131147541,"proteins"
376,9760,4.04438062354453e-05,11,12,1.18319645901569e-06,0.00122950819672131,"proteins"
338,9760,3.63564002861184e-05,11,12,1.18319645901569e-06,0.00122950819672131,"proteins"
304,9760,3.26992475946154e-05,7,8,7.52943201191802e-07,0.000819672131147541,"proteins"
274,9760,2.94723481609362e-05,9,10,9.68069830103745e-07,0.00102459016393443,"proteins"
246,9760,2.6460575356169e-05,10,11,1.07563314455972e-06,0.00112704918032787,"proteins"
222,9760,2.38790558092257e-05,6,7,6.4537988673583e-07,0.000717213114754098,"proteins"
200,9760,2.15126628911943e-05,4,5,4.30253257823887e-07,0.000512295081967213,"proteins"
180,9760,1.93613966020749e-05,4,5,4.30253257823887e-07,0.000512295081967213,"proteins"
162,9760,1.74252569418674e-05,4,5,4.30253257823887e-07,0.000512295081967213,"proteins"
145,9760,1.55966805961159e-05,5,6,5.37816572279858e-07,0.000614754098360656,"proteins"
131,9760,1.40907941937323e-05,5,6,5.37816572279858e-07,0.000614754098360656,"proteins"
118,9760,1.26924711058047e-05,4,5,4.30253257823887e-07,0.000512295081967213,"proteins"
106,9760,1.1401711332333e-05,3,4,3.22689943367915e-07,0.00040983606557377,"proteins"
95,9760,1.02185148733173e-05,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
86,9760,9.25044504321356e-06,3,4,3.22689943367915e-07,0.00040983606557377,"proteins"
77,9760,8.28237521310982e-06,3,4,3.22689943367915e-07,0.00040983606557377,"proteins"
69,9760,7.42186869746204e-06,3,4,3.22689943367915e-07,0.00040983606557377,"proteins"
62,9760,6.66892549627024e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
56,9760,6.02354560953441e-06,1,2,1.07563314455972e-07,0.000204918032786885,"proteins"
50,9760,5.37816572279858e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
45,9760,4.84034915051872e-06,3,4,3.22689943367915e-07,0.00040983606557377,"proteins"
41,9760,4.41009589269484e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
37,9760,3.97984263487095e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
33,9760,3.54958937704706e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
30,9760,3.22689943367915e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
27,9760,2.90420949031123e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
24,9760,2.58151954694332e-06,1,2,1.07563314455972e-07,0.000204918032786885,"proteins"
21,9760,2.2588296035754e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
19,9760,2.04370297466346e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
17,9760,1.82857634575152e-06,1,2,1.07563314455972e-07,0.000204918032786885,"proteins"
15,9760,1.61344971683957e-06,1,2,1.07563314455972e-07,0.000204918032786885,"proteins"
14,9760,1.5058864023836e-06,2,3,2.15126628911943e-07,0.000307377049180328,"proteins"
12,9760,1.29075977347166e-06,1,2,1.07563314455972e-07,0.000204918032786885,"proteins"
11,9760,1.18319645901569e-06,1,2,1.07563314455972e-07,0.000204918032786885,"proteins"
9296850,9760,1,9024364,8623,0.97069050269715,0.883504098360656,"proteins"
8367165,9760,0.9,8121884,8620,0.873616762666925,0.883196721311475,"proteins"
7530448,9760,0.809999946218343,7309228,8615,0.786204789794393,0.882684426229508,"proteins"
6777403,9760,0.728999930083846,6578613,8604,0.707617418803143,0.88155737704918,"proteins"
6099663,9760,0.656099969344455,5920931,8603,0.636874963025111,0.881454918032787,"proteins"
5489696,9760,0.59048989711569,5329074,8571,0.573212862421143,0.878176229508197,"proteins"
4940727,9760,0.531440971942109,4796104,8565,0.515884842715543,0.877561475409836,"proteins"
4446654,9760,0.478296842478904,4316335,8541,0.464279298902316,0.875102459016393,"proteins"
4001989,9760,0.43046720125634,3884667,8516,0.417847658077736,0.872540983606557,"proteins"
3601790,9760,0.387420470374374,3496187,8499,0.37606146167788,0.870799180327869,"proteins"
3241611,9760,0.348678423336937,3146348,8491,0.338431619311917,0.869979508196721,"proteins"
2917450,9760,0.313810591759574,2831890,8457,0.304607474574722,0.866495901639344,"proteins"
2625705,9760,0.282429532583617,2548958,8399,0.274174370889065,0.860553278688525,"proteins"
2363134,9760,0.254186525543598,2293884,8349,0.246737766017522,0.855430327868852,"proteins"
2126821,9760,0.228767916014564,2064058,8359,0.222016919709364,0.856454918032787,"proteins"
1914138,9760,0.205891027606125,1857619,8292,0.199811656636388,0.849590163934426,"proteins"
1722725,9760,0.185302010896164,1671443,8234,0.179785949004233,0.843647540983607,"proteins"
1550452,9760,0.16677175602489,1502530,8147,0.161617106869531,0.834733606557377,"proteins"
1395407,9760,0.150094601935064,1352419,8149,0.145470670173231,0.834938524590164,"proteins"
1255866,9760,0.135085109472563,1218930,8082,0.131112150889818,0.828073770491803,"proteins"
1130279,9760,0.121576555499981,1096727,8027,0.117967591173354,0.822438524590164,"proteins"
1017251,9760,0.109418889193652,987090,8046,0.106174672066345,0.824385245901639,"proteins"
915526,9760,0.0984770110306179,888548,7924,0.0955751679332247,0.811885245901639,"proteins"
823974,9760,0.0886293744655448,799801,7835,0.0860292464652006,0.802766393442623,"proteins"
741576,9760,0.0797663724810016,718778,7777,0.0773141440380344,0.796823770491803,"proteins"
667418,9760,0.0717896922075757,647531,7727,0.0696505805729898,0.791700819672131,"proteins"
600677,9760,0.0646108090374697,582082,7645,0.0626106692051609,0.783299180327869,"proteins"
540609,9760,0.0581496958647284,524319,7615,0.0563974894722406,0.780225409836066,"proteins"
486548,9760,0.0523347155219241,471443,7484,0.0507099716570666,0.766803278688525,"proteins"
437893,9760,0.0471012224570688,424158,7345,0.045623840333016,0.752561475409836,"proteins"
394104,9760,0.0423911324803563,381739,7328,0.0410611120971082,0.750819672131148,"proteins"
354693,9760,0.0381519546943319,343497,7214,0.0369476758256829,0.739139344262295,"proteins"
319224,9760,0.0343367914938931,309627,7183,0.0333045063650591,0.735963114754098,"proteins"
287301,9760,0.0309030478065151,278299,7049,0.0299347628497825,0.722233606557377,"proteins"
258571,9760,0.027812753782195,250292,6937,0.0269222371018141,0.710758196721311,"proteins"
232714,9760,0.025031489160307,225284,6849,0.0242322937338991,0.701741803278689,"proteins"
209443,9760,0.0225283832696021,202850,6800,0.0218192183373938,0.69672131147541,"proteins"
188498,9760,0.0202754696483217,182801,6739,0.0196626814458661,0.69047131147541,"proteins"
169648,9760,0.0182479011708267,164233,6625,0.0176654458230476,0.678790983606557,"proteins"
152684,9760,0.0164231971043956,147761,6555,0.0158936629073288,0.671618852459016,"proteins"
137415,9760,0.0147808128559673,132956,6438,0.0143011880368082,0.659631147540984,"proteins"
123674,9760,0.0133027853520278,119752,6354,0.0128809220327315,0.651024590163934,"proteins"
111306,9760,0.0119724422788364,107663,6178,0.0115805891242733,0.632991803278689,"proteins"
100176,9760,0.0107752625889414,96759,6172,0.0104077187434454,0.632377049180328,"proteins"
90158,9760,0.00969769330472149,87134,6065,0.00937242184180663,0.621413934426229,"proteins"
81142,9760,0.00872790246158645,78368,5923,0.00842952182728559,0.606864754098361,"proteins"
73028,9760,0.0078551337280907,70507,5825,0.00758396661234719,0.596823770491803,"proteins"
65725,9760,0.00706959884261874,63385,5715,0.00681790068679176,0.585553278688525,"proteins"
59152,9760,0.00636258517669963,56801,5577,0.00610970382441365,0.571413934426229,"proteins"
53237,9760,0.00572634817169256,49346,5193,0.00530781931514438,0.532069672131148,"proteins"
47913,9760,0.00515368108552897,46222,5437,0.00497179152078392,0.557069672131148,"proteins"
